           0  -1.00000000       59482.4492    
           1  -1.17560005       13818.9717    
           2  -1.20079994       14417.7637    
           3  -1.21480000       14755.9150    
           4  -1.21519995       14765.6338    
           5  -1.20159996       14436.9824    
           6  -1.20200002       14446.5957    
           7  -1.23599994       15275.4326    
           8  -1.19560003       14293.1641    
           9  -1.19879997       14369.7773    
          10  -1.21679997       14804.5420    
          11  -1.20959997       14629.8584    
          12  -1.21599996       14785.0811    
          13  -1.22679996       15048.8779    
          14  -1.20480001       14513.9795    
          15  -1.22080004       14902.0361    
          16  -1.22759998       15068.5107    
          17  -1.24800003       15573.4824    
          18  -1.22920001       15107.8154    
          19  -1.21720004       14814.2773    
          20  -1.21440005       14746.1992    
          21  -1.21399999       14736.4863    
          22  -1.20319998       14475.4551    
          23  -1.17359996       13771.9922    
          24  -1.17719996       13856.6123    
          25  -1.18719995       14093.0293    
          26  -1.17799997       13875.4521    
          27  -1.17439997       13790.7744    
          28  -1.18879998       14131.0410    
          29  -1.16960001       13678.2734    
          30  -1.17079997       13706.3555    
          31  -1.17680001       13847.1973    
          32  -1.16240001       13510.3857    
          33  -1.18400002       14017.1572    
          34  -1.16719997       13622.1963    
          35  -1.19439995       14264.4873    
          36  -1.18200004       13969.8428    
          37  -1.17799997       13875.4521    
          38  -1.17560005       13818.9717    
          39  -1.19040000       14169.1045    
          40  -1.16960001       13678.2734    
          41  -1.17159998       13725.0928    
          42  -1.15639997       13371.2725    
          43  -1.17439997       13790.7744    
          44  -1.18200004       13969.8428    
          45  -1.17279994       13753.2236    
          46  -1.15520000       13343.5352    
          47  -1.17400002       13781.3818    
          48  -1.17159998       13725.0928    
          49  -1.14400005       13086.0518    
          50  -1.15960002       13445.3770    
          51  -1.14880002       13196.0947    
          52  -1.17480004       13800.1709    
          53  -1.14479995       13104.3594    
          54  -1.14919996       13205.2861    
          55  -1.18519998       14045.5859    
          56  -1.17600000       13828.3770    
          57  -1.17200005       13734.4658    
          58  -1.18040001       13932.0479    
          59  -1.20000005       14398.5596    
          60  -1.18239999       13979.2988    
          61  -1.20760000       14581.5195    
          62  -1.20640004       14552.5547    
          63  -1.18560004       14055.0684    
          64  -1.17400002       13781.3818    
          65  -1.18359995       14007.6885    
          66  -1.19200003       14207.2188    
          67  -1.18799996       14112.0293    
          68  -1.17999995       13922.6074    
          69  -1.18719995       14093.0293    
          70  -1.16600001       13594.2002    
          71  -1.16279995       13519.6855    
          72  -1.18159997       13960.3887    
          73  -1.17719996       13856.6123    
          74  -1.17719996       13856.6123    
          75  -1.18879998       14131.0410    
          76  -1.16999996       13687.6309    
          77  -1.16040003       13463.9346    
          78  -1.15359998       13306.5986    
          79  -1.14199996       13040.3359    
          80  -1.16919994       13668.9189    
          81  -1.15719998       13389.7793    
          82  -1.16719997       13622.1963    
          83  -1.17439997       13790.7744    
          84  -1.17480004       13800.1709    
          85  -1.19439995       14264.4873    
          86  -1.19159997       14197.6855    
          87  -1.17999995       13922.6074    
          88  -1.18799996       14112.0293    
          89  -1.19280005       14226.2959    
          90  -1.19000006       14159.5840    
          91  -1.19760001       14341.0234    
          92  -1.18439996       14026.6309    
          93  -1.13639998       12912.7588    
          94  -1.13360000       12849.2041    
          95  -1.14240003       13049.4727    
          96  -1.15760005       13399.0381    
          97  -1.16439998       13556.9180    
          98  -1.17159998       13725.0928    
          99  -1.16439998       13556.9180    
         100  -1.14600003       13131.8467    
         101  -1.12720001       12704.5283    
         102  -1.16999996       13687.6309    
         103  -1.15880001       13426.8320    
         104  -1.16919994       13668.9189    
         105  -1.17279994       13753.2236    
         106  -1.19000006       14159.5840    
         107  -1.17600000       13828.3770    
         108  -1.16400003       13547.6055    
         109  -1.16040003       13463.9346    
         110  -1.16799998       13640.8760    
         111  -1.14559996       13122.6807    
         112  -1.12039995       12551.7070    
         113  -1.12160003       12578.6074    
         114  -1.14520001       13113.5186    
         115  -1.12360001       12623.5068    
         116  -1.13000000       12767.7227    
         117  -1.14919996       13205.2861    
         118  -1.16559994       13584.8750    
         119  -1.15919995       13436.1025    
         120  -1.16199994       13501.0898    
         121  -1.17639995       13837.7861    
         122  -1.18640006       14074.0420    
         123  -1.16680002       13612.8613    
         124  -1.19079995       14178.6289    
         125  -1.18120003       13950.9385    
         126  -1.15719998       13389.7793    
         127  -1.16999996       13687.6309    
         128  -1.18159997       13960.3887    
         129  -1.15040004       13232.8779    
         130  -1.15639997       13371.2725    
         131  -1.17879999       13894.3047    
         132  -1.16600001       13594.2002    
         133  -1.13440001       12867.3467    
         134  -1.14719999       13159.3623    
         135  -1.14559996       13122.6807    
         136  -1.16320002       13528.9893    
         137  -1.18280005       13988.7588    
         138  -1.16760004       13631.5342    
         139  -1.13919997       12976.4688    
         140  -1.15079999       13242.0820    
         141  -1.13559997       12894.5840    
         142  -1.15079999       13242.0820    
         143  -1.14040005       13003.8213    
         144  -1.16240001       13510.3857    
         145  -1.15880001       13426.8320    
         146  -1.16680002       13612.8613    
         147  -1.15400004       13315.8281    
         148  -1.15160000       13260.4990    
         149  -1.13399994       12858.2734    
         150  -1.12759995       12713.5459    
         151  -1.15359998       13306.5986    
         152  -1.16680002       13612.8613    
         153  -1.14600003       13131.8467    
         154  -1.13999999       12994.7002    
         155  -1.13440001       12867.3467    
         156  -1.12119997       12569.6377    
         157  -1.16719997       13622.1963    
         158  -1.15600002       13362.0244    
         159  -1.13639998       12912.7588    
         160  -1.15439999       13325.0605    
         161  -1.16279995       13519.6855    
         162  -1.13399994       12858.2734    
         163  -1.13479996       12876.4219    
         164  -1.13080001       12785.8076    
         165  -1.13119996       12794.8555    
         166  -1.15160000       13260.4990    
         167  -1.13559997       12894.5840    
         168  -1.13880002       12967.3574    
         169  -1.13759995       12940.0439    
         170  -1.13759995       12940.0439    
         171  -1.15439999       13325.0605    
         172  -1.14719999       13159.3623    
         173  -1.14440000       13095.2041    
         174  -1.15160000       13260.4990    
         175  -1.13839996       12958.2500    
         176  -1.14520001       13113.5186    
         177  -1.15480006       13334.2969    
         178  -1.11520004       12435.4658    
         179  -1.14760005       13168.5400    
         180  -1.16400003       13547.6055    
         181  -1.17159998       13725.0928    
         182  -1.14719999       13159.3623    
         183  -1.13880002       12967.3574    
         184  -1.15639997       13371.2725    
         185  -1.15120006       13251.2891    
         186  -1.12440002       12641.4893    
         187  -1.15719998       13389.7793    
         188  -1.14760005       13168.5400    
         189  -1.14279997       13058.6123    
         190  -1.15680003       13380.5244    
         191  -1.13639998       12912.7588    
         192  -1.15359998       13306.5986    
         193  -1.15919995       13436.1025    
         194  -1.17120004       13715.7227    
         195  -1.16919994       13668.9189    
         196  -1.17279994       13753.2236    
         197  -1.18079996       13941.4922    
         198  -1.18439996       14026.6309    
         199  -1.18920004       14140.5527    
         200  -1.17920005       13903.7354    
         201  -1.18159997       13960.3887    
         202  -1.16439998       13556.9180    
         203  -1.14600003       13131.8467    
         204  -1.15799999       13408.2988    
         205  -1.16600001       13594.2002    
         206  -1.16320002       13528.9893    
         207  -1.15639997       13371.2725    
         208  -1.13520002       12885.5010    
         209  -1.14240003       13049.4727    
         210  -1.14919996       13205.2861    
         211  -1.15559995       13352.7783    
         212  -1.15439999       13325.0605    
         213  -1.17400002       13781.3818    
         214  -1.19159997       14197.6855    
         215  -1.21599996       14785.0811    
         216  -1.19719994       14331.4443    
         217  -1.17879999       13894.3047    
         218  -1.16480005       13566.2344    
         219  -1.17439997       13790.7744    
         220  -1.14960003       13214.4805    
         221  -1.15799999       13408.2988    
         222  -1.16320002       13528.9893    
         223  -1.15919995       13436.1025    
         224  -1.16320002       13528.9893    
         225  -1.17519999       13809.5693    
         226  -1.17760003       13866.0312    
         227  -1.17040002       13696.9912    
         228  -1.15799999       13408.2988    
         229  -1.18200004       13969.8428    
         230  -1.15840006       13417.5635    
         231  -1.19400001       14254.9346    
         232  -1.16120005       13482.5059    
         233  -1.14040005       13003.8213    
         234  -1.17680001       13847.1973    
         235  -1.17320001       13762.6064    
         236  -1.15719998       13389.7793    
         237  -1.14719999       13159.3623    
         238  -1.13160002       12803.9053    
         239  -1.19400001       14254.9346    
         240  -1.17960000       13913.1699    
         241  -1.19560003       14293.1641    
         242  -1.16680002       13612.8613    
         243  -1.17480004       13800.1709    
         244  -1.16520000       13575.5527    
         245  -1.20599997       14542.9062    
         246  -1.20239997       14456.2119    
         247  -1.19400001       14254.9346    
         248  -1.17680001       13847.1973    
         249  -1.17439997       13790.7744    
         250  -1.19239998       14216.7559    
         251  -1.18439996       14026.6309    
         252  -1.18200004       13969.8428    
         253  -1.20159996       14436.9824    
         254  -1.20159996       14436.9824    
         255  -1.19840002       14360.1895    
         256  -1.18320000       13998.2217    
         257  -1.18400002       14017.1572    
         258  -1.19719994       14331.4443    
         259  -1.19519997       14283.6016    
         260  -1.16240001       13510.3857    
         261  -1.16079998       13473.2188    
         262  -1.14559996       13122.6807    
         263  -1.14320004       13067.7559    
         264  -1.15279996       13288.1494    
         265  -1.15120006       13251.2891    
         266  -1.13479996       12876.4219    
         267  -1.17439997       13790.7744    
         268  -1.16880000       13659.5684    
         269  -1.16359997       13538.2959    
         270  -1.16240001       13510.3857    
         271  -1.16120005       13482.5059    
         272  -1.15600002       13362.0244    
         273  -1.14800000       13177.7217    
         274  -1.15960002       13445.3770    
         275  -1.15840006       13417.5635    
         276  -1.13880002       12967.3574    
         277  -1.14440000       13095.2041    
         278  -1.14160001       13031.2021    
         279  -1.14160001       13031.2021    
         280  -1.11880004       12515.8828    
         281  -1.10759997       12266.5508    
         282  -1.11240005       12373.1006    
         283  -1.09480000       11984.6719    
         284  -1.11839998       12506.9346    
         285  -1.12160003       12578.6074    
         286  -1.12679994       12695.5127    
         287  -1.13080001       12785.8076    
         288  -1.16079998       13473.2188    
         289  -1.12919998       12749.6514    
         290  -1.13479996       12876.4219    
         291  -1.13000000       12767.7227    
         292  -1.15520000       13343.5352    
         293  -1.13800001       12949.1455    
         294  -1.14119995       13022.0713    
         295  -1.14119995       13022.0713    
         296  -1.14080000       13012.9443    
         297  -1.12160003       12578.6074    
         298  -1.13880002       12967.3574    
         299  -1.14440000       13095.2041    
         300  -1.13240004       12822.0156    
         301  -1.15760005       13399.0381    
         302  -1.15600002       13362.0244    
         303  -1.15120006       13251.2891    
         304  -1.14040005       13003.8213    
         305  -1.14440000       13095.2041    
         306  -1.13800001       12949.1455    
         307  -1.14359999       13076.9023    
         308  -1.17079997       13706.3555    
         309  -1.17680001       13847.1973    
         310  -1.17600000       13828.3770    
         311  -1.14080000       13012.9443    
         312  -1.15600002       13362.0244    
         313  -1.14400005       13086.0518    
         314  -1.14999998       13223.6777    
         315  -1.15520000       13343.5352    
         316  -1.12199998       12587.5811    
         317  -1.14559996       13122.6807    
         318  -1.17240000       13743.8428    
         319  -1.15639997       13371.2725    
         320  -1.12360001       12623.5068    
         321  -1.12240005       12596.5576    
         322  -1.11440003       12417.6318    
         323  -1.12160003       12578.6074    
         324  -1.14559996       13122.6807    
         325  -1.16520000       13575.5527    
         326  -1.15840006       13417.5635    
         327  -1.16079998       13473.2188    
         328  -1.14999998       13223.6777    
         329  -1.12679994       12695.5127    
         330  -1.14400005       13086.0518    
         331  -1.14320004       13067.7559    
         332  -1.15520000       13343.5352    
         333  -1.15999997       13454.6543    
         334  -1.14359999       13076.9023    
         335  -1.14479995       13104.3594    
         336  -1.13279998       12831.0752    
         337  -1.14760005       13168.5400    
         338  -1.14639997       13141.0156    
         339  -1.11440003       12417.6318    
         340  -1.14440000       13095.2041    
         341  -1.16079998       13473.2188    
         342  -1.14440000       13095.2041    
         343  -1.13960004       12985.5830    
         344  -1.13440001       12867.3467    
         345  -1.14919996       13205.2861    
         346  -1.12919998       12749.6514    
         347  -1.15120006       13251.2891    
         348  -1.15400004       13315.8281    
         349  -1.11679995       12471.1758    
         350  -1.10080004       12116.3945    
         351  -1.09759998       12046.0527    
         352  -1.11880004       12515.8828    
         353  -1.09959996       12089.9922    
         354  -1.11360002       12399.8096    
         355  -1.12199998       12587.5811    
         356  -1.12919998       12749.6514    
         357  -1.15279996       13288.1494    
         358  -1.16600001       13594.2002    
         359  -1.15760005       13399.0381    
         360  -1.15400004       13315.8281    
         361  -1.13559997       12894.5840    
         362  -1.13639998       12912.7588    
         363  -1.15439999       13325.0605    
         364  -1.13440001       12867.3467    
         365  -1.13039994       12776.7646    
         366  -1.10239995       12151.6426    
         367  -1.11520004       12435.4658    
         368  -1.12479997       12650.4844    
         369  -1.12919998       12749.6514    
         370  -1.14359999       13076.9023    
         371  -1.17719996       13856.6123    
         372  -1.15999997       13454.6543    
         373  -1.15480006       13334.2969    
         374  -1.15400004       13315.8281    
         375  -1.13520002       12885.5010    
         376  -1.16159999       13491.7959    
         377  -1.15320003       13297.3721    
         378  -1.15600002       13362.0244    
         379  -1.15840006       13417.5635    
         380  -1.17279994       13753.2236    
         381  -1.16439998       13556.9180    
         382  -1.16199994       13501.0898    
         383  -1.17760003       13866.0312    
         384  -1.14559996       13122.6807    
         385  -1.13639998       12912.7588    
         386  -1.15960002       13445.3770    
         387  -1.16919994       13668.9189    
         388  -1.17999995       13922.6074    
         389  -1.18519998       14045.5859    
         390  -1.18439996       14026.6309    
         391  -1.17960000       13913.1699    
         392  -1.17760003       13866.0312    
         393  -1.20760000       14581.5195    
         394  -1.19439995       14264.4873    
         395  -1.18840003       14121.5332    
         396  -1.17079997       13706.3555    
         397  -1.18840003       14121.5332    
         398  -1.19159997       14197.6855    
         399  -1.16480005       13566.2344    
         400  -1.17519999       13809.5693    
         401  -1.18719995       14093.0293    
         402  -1.17799997       13875.4521    
         403  -1.17200005       13734.4658    
         404  -1.16199994       13501.0898    
         405  -1.19439995       14264.4873    
         406  -1.18280005       13988.7588    
         407  -1.19239998       14216.7559    
         408  -1.20200002       14446.5957    
         409  -1.21280003       14707.3682    
         410  -1.18680000       14083.5342    
         411  -1.18920004       14140.5527    
         412  -1.20920002       14620.1846    
         413  -1.19560003       14293.1641    
         414  -1.22520006       15009.6494    
         415  -1.20480001       14513.9795    
         416  -1.20079994       14417.7637    
         417  -1.21720004       14814.2773    
         418  -1.20120001       14427.3711    
         419  -1.17359996       13771.9922    
         420  -1.19519997       14283.6016    
         421  -1.17040002       13696.9912    
         422  -1.17840004       13884.8770    
         423  -1.17920005       13903.7354    
         424  -1.15400004       13315.8281    
         425  -1.16439998       13556.9180    
         426  -1.17240000       13743.8428    
         427  -1.18799996       14112.0293    
         428  -1.15199995       13269.7129    
         429  -1.16040003       13463.9346    
         430  -1.17639995       13837.7861    
         431  -1.15160000       13260.4990    
         432  -1.20280004       14465.8320    
         433  -1.17960000       13913.1699    
         434  -1.16320002       13528.9893    
         435  -1.16919994       13668.9189    
         436  -1.16840005       13650.2207    
         437  -1.18200004       13969.8428    
         438  -1.15919995       13436.1025    
         439  -1.15680003       13380.5244    
         440  -1.16439998       13556.9180    
         441  -1.14919996       13205.2861    
         442  -1.15520000       13343.5352    
         443  -1.15240002       13278.9297    
         444  -1.15040004       13232.8779    
         445  -1.12800002       12722.5674    
         446  -1.11479998       12426.5469    
         447  -1.15999997       13454.6543    
         448  -1.17079997       13706.3555    
         449  -1.18480003       14036.1074    
         450  -1.17279994       13753.2236    
         451  -1.18200004       13969.8428    
         452  -1.18760002       14102.5273    
         453  -1.19480002       14274.0430    
         454  -1.19400001       14254.9346    
         455  -1.15400004       13315.8281    
         456  -1.15480006       13334.2969    
         457  -1.14240003       13049.4727    
         458  -1.15279996       13288.1494    
         459  -1.16120005       13482.5059    
         460  -1.15840006       13417.5635    
         461  -1.15840006       13417.5635    
         462  -1.16799998       13640.8760    
         463  -1.16799998       13640.8760    
         464  -1.16199994       13501.0898    
         465  -1.16520000       13575.5527    
         466  -1.21560001       14775.3564    
         467  -1.19920003       14379.3682    
         468  -1.20879996       14610.5137    
         469  -1.19120002       14188.1553    
         470  -1.18120003       13950.9385    
         471  -1.17999995       13922.6074    
         472  -1.16719997       13622.1963    
         473  -1.17719996       13856.6123    
         474  -1.17079997       13706.3555    
         475  -1.17159998       13725.0928    
         476  -1.13919997       12976.4688    
         477  -1.14960003       13214.4805    
         478  -1.13559997       12894.5840    
         479  -1.15600002       13362.0244    
         480  -1.14199996       13040.3359    
         481  -1.15760005       13399.0381    
         482  -1.16960001       13678.2734    
         483  -1.16320002       13528.9893    
         484  -1.15359998       13306.5986    
         485  -1.19360006       14245.3848    
         486  -1.19400001       14254.9346    
         487  -1.18480003       14036.1074    
         488  -1.18959999       14150.0664    
         489  -1.19920003       14379.3682    
         490  -1.15719998       13389.7793    
         491  -1.14760005       13168.5400    
         492  -1.14639997       13141.0156    
         493  -1.18159997       13960.3887    
         494  -1.15840006       13417.5635    
         495  -1.15999997       13454.6543    
         496  -1.17519999       13809.5693    
         497  -1.15919995       13436.1025    
         498  -1.15960002       13445.3770    
         499  -1.15760005       13399.0381    
         500  -1.13999999       12994.7002    
         501  -1.15199995       13269.7129    
         502  -1.15719998       13389.7793    
         503  -1.16159999       13491.7959    
         504  -1.15719998       13389.7793    
         505  -1.15040004       13232.8779    
         506  -1.15279996       13288.1494    
         507  -1.13199997       12812.9590    
         508  -1.11839998       12506.9346    
         509  -1.14600003       13131.8467    
         510  -1.15240002       13278.9297    
         511  -1.15320003       13297.3721    
         512  -1.11640000       12462.2432    
         513  -1.13800001       12949.1455    
         514  -1.12479997       12650.4844    
         515  -1.11360002       12399.8096    
         516  -1.13320005       12840.1387    
         517  -1.11800003       12497.9902    
         518  -1.14119995       13022.0713    
         519  -1.14760005       13168.5400    
         520  -1.14800000       13177.7217    
         521  -1.12720001       12704.5283    
         522  -1.10160005       12134.0117    
         523  -1.11319995       12390.9033    
         524  -1.10800004       12275.4121    
         525  -1.13440001       12867.3467    
         526  -1.14279997       13058.6123    
         527  -1.16559994       13584.8750    
         528  -1.16639996       13603.5293    
         529  -1.16439998       13556.9180    
         530  -1.16240001       13510.3857    
         531  -1.17840004       13884.8770    
         532  -1.15079999       13242.0820    
         533  -1.14040005       13003.8213    
         534  -1.15559995       13352.7783    
         535  -1.12039995       12551.7070    
         536  -1.13039994       12776.7646    
         537  -1.15480006       13334.2969    
         538  -1.13520002       12885.5010    
         539  -1.14359999       13076.9023    
         540  -1.13440001       12867.3467    
         541  -1.12880003       12740.6201    
         542  -1.15639997       13371.2725    
         543  -1.14600003       13131.8467    
         544  -1.13759995       12940.0439    
         545  -1.12399995       12632.4961    
         546  -1.13919997       12976.4688    
         547  -1.12160003       12578.6074    
         548  -1.13279998       12831.0752    
         549  -1.14839995       13186.9072    
         550  -1.14160001       13031.2021    
         551  -1.14680004       13150.1865    
         552  -1.16199994       13501.0898    
         553  -1.14719999       13159.3623    
         554  -1.13759995       12940.0439    
         555  -1.14880002       13196.0947    
         556  -1.16439998       13556.9180    
         557  -1.15120006       13251.2891    
         558  -1.15400004       13315.8281    
         559  -1.15400004       13315.8281    
         560  -1.15960002       13445.3770    
         561  -1.16079998       13473.2188    
         562  -1.14600003       13131.8467    
         563  -1.14479995       13104.3594    
         564  -1.15199995       13269.7129    
         565  -1.16279995       13519.6855    
         566  -1.14359999       13076.9023    
         567  -1.13479996       12876.4219    
         568  -1.14199996       13040.3359    
         569  -1.12759995       12713.5459    
         570  -1.15320003       13297.3721    
         571  -1.14839995       13186.9072    
         572  -1.15999997       13454.6543    
         573  -1.15719998       13389.7793    
         574  -1.17560005       13818.9717    
         575  -1.17639995       13837.7861    
         576  -1.18159997       13960.3887    
         577  -1.15520000       13343.5352    
         578  -1.16279995       13519.6855    
         579  -1.16799998       13640.8760    
         580  -1.15880001       13426.8320    
         581  -1.17519999       13809.5693    
         582  -1.16040003       13463.9346    
         583  -1.14839995       13186.9072    
         584  -1.14880002       13196.0947    
         585  -1.16880000       13659.5684    
         586  -1.16079998       13473.2188    
         587  -1.16999996       13687.6309    
         588  -1.18439996       14026.6309    
         589  -1.19920003       14379.3682    
         590  -1.19599998       14302.7295    
         591  -1.18439996       14026.6309    
         592  -1.17639995       13837.7861    
         593  -1.16120005       13482.5059    
         594  -1.20120001       14427.3711    
         595  -1.17279994       13753.2236    
         596  -1.16999996       13687.6309    
         597  -1.17079997       13706.3555    
         598  -1.17760003       13866.0312    
         599  -1.16240001       13510.3857    
         600  -1.17480004       13800.1709    
         601  -1.20560002       14533.2607    
         602  -1.13839996       12958.2500    
         603  -1.16520000       13575.5527    
         604  -1.18239999       13979.2988    
         605  -1.17879999       13894.3047    
         606  -1.15359998       13306.5986    
         607  -1.16760004       13631.5342    
         608  -1.17760003       13866.0312    
         609  -1.15040004       13232.8779    
         610  -1.14800000       13177.7217    
         611  -1.14919996       13205.2861    
         612  -1.16120005       13482.5059    
         613  -1.16439998       13556.9180    
         614  -1.16159999       13491.7959    
         615  -1.20879996       14610.5137    
         616  -1.19840002       14360.1895    
         617  -1.18320000       13998.2217    
         618  -1.16960001       13678.2734    
         619  -1.18359995       14007.6885    
         620  -1.17799997       13875.4521    
         621  -1.14040005       13003.8213    
         622  -1.14800000       13177.7217    
         623  -1.13680005       12921.8506    
         624  -1.14839995       13186.9072    
         625  -1.17840004       13884.8770    
         626  -1.16559994       13584.8750    
         627  -1.15160000       13260.4990    
         628  -1.17240000       13743.8428    
         629  -1.17600000       13828.3770    
         630  -1.17639995       13837.7861    
         631  -1.16999996       13687.6309    
         632  -1.16199994       13501.0898    
         633  -1.17159998       13725.0928    
         634  -1.17359996       13771.9922    
         635  -1.15840006       13417.5635    
         636  -1.17320001       13762.6064    
         637  -1.17600000       13828.3770    
         638  -1.18519998       14045.5859    
         639  -1.17439997       13790.7744    
         640  -1.17320001       13762.6064    
         641  -1.16040003       13463.9346    
         642  -1.17560005       13818.9717    
         643  -1.19120002       14188.1553    
         644  -1.18840003       14121.5332    
         645  -1.17240000       13743.8428    
         646  -1.15719998       13389.7793    
         647  -1.15999997       13454.6543    
         648  -1.17999995       13922.6074    
         649  -1.16279995       13519.6855    
         650  -1.15799999       13408.2988    
         651  -1.18959999       14150.0664    
         652  -1.17999995       13922.6074    
         653  -1.19159997       14197.6855    
