   5.00000000       15.9974985    
   4.76190472       38.2420692    
   4.54545403       59.1114883    
   4.34782553       74.1808014    
   4.16666603       95.8683014    
   3.99999952       113.138756    
   3.84615350       138.699646    
   3.70370364       159.643555    
   3.57142854       195.577621    
   3.44827604       233.976913    
   3.33333349       276.181213    
   3.22580671       319.340546    
   3.12500048       359.425323    
   3.03030348       412.492432    
   2.94117689       468.259552    
   2.85714340       573.033875    
   2.77777839       594.778870    
   2.70270324       662.109253    
   2.63157964       744.299988    
   2.56410336       918.127869    
   2.50000072       949.723450    
   2.43902516       1128.74939    
   2.38095307       1237.08655    
   2.32558227       1296.69678    
   2.27272797       1441.64648    
   2.22222304       1507.92053    
   2.17391396       1730.87073    
   2.12766027       2029.13892    
   2.08333421       2203.39307    
   2.04081726       2441.60693    
   2.00000095       2672.46997    
   1.96078503       2935.82422    
   1.92307770       2994.90283    
   1.88679314       3278.93726    
   1.85185266       3483.04980    
   1.81818259       3817.71313    
   1.78571498       4074.90552    
   1.75438666       4371.16748    
   1.72413874       4663.47412    
   1.69491601       4974.33350    
   1.66666746       5283.00537    
   1.63934505       5555.63672    
   1.61290395       5819.40137    
   1.58730233       6250.29150    
   1.56250072       6615.80615    
   1.53846228       7062.45166    
   1.51515234       7388.81934    
   1.49253809       7743.57422    
   1.47058904       8067.80029    
   1.44927609       8420.40820    
   1.42857218       8757.70996    
   1.40845144       9023.20020    
   1.38888967       9523.48047    
   1.36986375       9840.48047    
   1.35135210       10171.5420    
   1.33333409       10695.0488    
   1.31579018       11238.4717    
   1.29870200       11371.3652    
   1.28205204       11727.6943    
   1.26582348       12309.1855    
   1.25000072       12712.8164    
   1.23456860       12986.4326    
   1.21951294       13517.9795    
   1.20482004       13888.7920    
   1.19047689       14125.4746    
   1.17647135       14566.1963    
   1.16279137       14837.5322    
   1.14942598       15313.5068    
   1.13636434       15733.7178    
   1.12359619       16172.4590    
   1.11111176       16619.0371    
   1.09890175       16978.5430    
   1.08695722       17305.3066    
   1.07526946       17956.6562    
   1.06383049       18421.3594    
   1.05263221       18867.5430    
   1.04166734       19320.1797    
   1.03092849       19833.9062    
   1.02040887       20356.6562    
   1.01010168       20702.9414    
   1.00000072       21196.0195    
  0.990099609       21636.9160    
  0.980392754       22052.3398    
  0.970874369       22595.0977    
  0.961539030       23114.9531    
  0.952381551       23561.6094    
  0.943396807       23946.8848    
  0.934580028       24501.2246    
  0.925926507       24978.3965    
  0.917431772       25599.8086    
  0.909091473       26053.9258    
  0.900901496       26529.7871    
  0.892857730       27157.4004    
  0.884956300       27682.1016    
  0.877193570       28174.2188    
  0.869565785       28768.1094    
  0.862069547       29310.2988    
  0.854701400       29817.8281    
  0.847458184       30268.0996    
  0.840336680       30866.8574    
  0.833333910       31409.0684    
  0.826446831       31999.6309    
  0.819672644       32596.7793    
  0.813008666       33267.8008    
  0.806452155       33902.1953    
  0.800000548       34404.8281    
  0.793651342       35004.6367    
  0.787402093       35538.5273    
  0.781250536       36100.3906    
  0.775194347       36691.3672    
  0.769231319       37387.9961    
  0.763359308       37914.3789    
  0.757576287       38495.4336    
  0.751880229       39080.9062    
  0.746269166       39670.8008    
  0.740741253       40373.5312    
  0.735294640       40973.8711    
  0.729927540       41578.6445    
  0.724638164       42244.5508    
  0.719424963       42945.3789    
  0.714286208       43507.1016    
  0.709220350       44190.1094    
  0.704225838       44879.2812    
  0.699301183       45544.1172    
