           0   0.00000000      -1.03125004E-02   9.99999978E-03
           1   9.99999975E-05  -1.09375007E-02  -2.50000004E-02
           2   1.99999995E-04  -9.68750194E-03  -2.49999994E-03
           3   2.99999985E-04   6.56249793E-03   3.12500000E-02
           4   3.99999990E-04   1.96874887E-02  -1.56250000E-02
           5   4.99999966E-04   5.62499836E-03  -2.12500002E-02
           6   5.99999970E-04   1.24999811E-03   3.12500005E-03
           7   6.99999975E-04   1.93749890E-02   1.25000002E-02
           8   7.99999980E-04  -1.21874986E-02   3.12500005E-03
           9   8.99999985E-04   4.99999709E-03  -1.49999997E-02
          10   9.99999931E-04  -1.21874996E-02   1.06250001E-02
          11   1.09999988E-03  -1.40624978E-02  -1.87499996E-03
          12   1.19999982E-03  -2.31249891E-02   3.74999992E-03
          13   1.29999977E-03   8.74999817E-03  -3.37500013E-02
          14   1.39999972E-03  -5.93750272E-03  -1.75000001E-02
          15   1.49999966E-03  -2.40624882E-02  -1.24999997E-03
          16   1.59999961E-03   1.24999946E-02   3.12500000E-02
          17   1.69999956E-03   3.43749747E-02   1.18749999E-02
          18   1.79999950E-03   2.43749842E-02  -8.12499970E-03
          19   1.89999945E-03  -2.81250104E-03  -8.75000004E-03
          20   1.99999940E-03  -1.03125004E-02  -2.49999994E-03
          21   2.09999946E-03  -9.06250253E-03  -1.56250000E-02
          22   2.19999952E-03   9.37497185E-04   2.49999994E-03
          23   2.29999959E-03  -6.56250305E-03  -8.12499970E-03
          24   2.39999965E-03   4.37499722E-03   4.37500002E-03
          25   2.49999971E-03   2.15624869E-02   1.31249996E-02
          26   2.59999977E-03   1.28124952E-02   7.49999983E-03
          27   2.69999984E-03   1.56249851E-03   4.06249985E-02
          28   2.79999990E-03  -1.87500170E-03  -7.49999983E-03
          29   2.89999996E-03  -2.32830644E-09   3.74999992E-03
          30   3.00000003E-03  -8.43750313E-03   1.99999996E-02
          31   3.10000009E-03   4.06249752E-03  -4.99999989E-03
          32   3.20000015E-03   4.37499769E-03   4.37500002E-03
          33   3.30000021E-03   1.71874911E-02   1.93750001E-02
          34   3.40000028E-03  -4.68750112E-03   5.62500022E-03
          35   3.50000034E-03   9.99999791E-03   1.99999996E-02
          36   3.60000040E-03  -1.00000007E-02  -4.31249999E-02
          37   3.70000047E-03  -2.46874876E-02  -4.37500002E-03
          38   3.80000053E-03   6.24997192E-04  -1.12500004E-02
          39   3.90000059E-03  -1.00000016E-02  -1.49999997E-02
          40   4.00000066E-03  -5.00000222E-03  -3.50000001E-02
          41   4.10000049E-03  -1.53124966E-02  -1.62499994E-02
          42   4.20000032E-03  -1.28124990E-02  -1.18749999E-02
          43   4.30000015E-03  -3.71874757E-02  -5.62500022E-03
          44   4.39999998E-03  -3.53124775E-02   6.24999986E-04
          45   4.49999981E-03   8.12499877E-03  -1.18749999E-02
          46   4.59999964E-03   2.49999785E-03  -4.37500002E-03
          47   4.69999947E-03   7.18749920E-03   8.75000004E-03
          48   4.79999930E-03  -6.25001849E-04   6.87499996E-03
          49   4.89999913E-03   8.74999817E-03  -1.49999997E-02
          50   4.99999896E-03   9.37499851E-03  -3.06250006E-02
          51   5.09999879E-03  -5.00000129E-03   1.25000002E-02
          52   5.19999862E-03   7.49999983E-03  -2.62499992E-02
          53   5.29999845E-03   2.21874863E-02  -4.37500002E-03
          54   5.39999828E-03   7.49999937E-03  -2.56249998E-02
          55   5.49999811E-03  -1.65624954E-02  -8.12499970E-03
          56   5.59999794E-03   8.43749940E-03  -2.43749991E-02
          57   5.69999777E-03  -3.12501390E-04  -2.81249993E-02
          58   5.79999760E-03  -1.59374960E-02   1.68750007E-02
          59   5.89999743E-03   9.37497185E-04   8.12499970E-03
          60   5.99999726E-03  -5.62500255E-03   9.99999978E-03
          61   6.09999709E-03  -1.84374936E-02   7.49999983E-03
          62   6.19999692E-03  -8.43750313E-03  -1.24999997E-03
          63   6.29999675E-03  -9.06250253E-03  -2.37499997E-02
          64   6.39999658E-03  -1.03125013E-02  -1.37499999E-02
          65   6.49999641E-03  -1.56250224E-03  -2.37499997E-02
          66   6.59999624E-03   1.03124967E-02  -9.37500037E-03
          67   6.69999607E-03   7.49999937E-03  -1.99999996E-02
          68   6.79999590E-03   2.09374875E-02  -3.74999992E-03
          69   6.89999573E-03   2.49999831E-03  -2.50000004E-02
          70   6.99999556E-03  -1.43749975E-02  -1.18749999E-02
          71   7.09999539E-03  -1.59374960E-02   1.24999997E-03
          72   7.19999522E-03  -2.24999897E-02  -2.81249993E-02
          73   7.29999505E-03   3.74999666E-03   1.56250000E-02
          74   7.39999488E-03   4.68749693E-03  -1.25000002E-02
          75   7.49999471E-03  -1.06250010E-02  -4.99999989E-03
          76   7.59999454E-03  -5.93750272E-03   0.00000000    
          77   7.69999437E-03   9.99999698E-03  -2.18749996E-02
          78   7.79999420E-03   3.43749765E-03  -8.12499970E-03
          79   7.89999403E-03  -1.43749975E-02  -1.99999996E-02
          80   7.99999386E-03   8.12499877E-03  -2.31250003E-02
          81   8.09999369E-03   6.24998123E-04  -4.37499993E-02
          82   8.19999352E-03   5.93749853E-03  -3.56249996E-02
          83   8.29999335E-03   9.68749821E-03  -1.56250000E-02
          84   8.39999318E-03  -5.00000129E-03  -4.68750000E-02
          85   8.49999301E-03   5.93749853E-03   6.25000009E-03
          86   8.59999284E-03   6.24998123E-04  -2.49999994E-03
          87   8.69999267E-03   1.56249851E-03  -4.06249985E-02
          88   8.79999250E-03  -2.18750210E-03  -4.99999989E-03
          89   8.89999233E-03  -6.87500322E-03  -3.18749994E-02
          90   8.99999216E-03   7.81249953E-03  -2.49999994E-03
          91   9.09999199E-03  -1.62499957E-02  -3.87500003E-02
          92   9.19999182E-03   6.56249793E-03  -3.99999991E-02
          93   9.29999165E-03   7.81249953E-03  -2.18749996E-02
          94   9.39999148E-03   3.12498130E-04   1.43750003E-02
          95   9.49999131E-03  -1.15624992E-02  -4.99999989E-03
          96   9.59999114E-03   3.12499772E-03  -2.62499992E-02
          97   9.69999097E-03  -1.25000183E-03  -1.24999997E-03
          98   9.79999080E-03   4.99999849E-03  -1.31249996E-02
          99   9.89999063E-03  -8.12500250E-03  -1.06250001E-02
         100   9.99999046E-03  -1.06250010E-02  -2.06250008E-02
         101   1.00999903E-02  -2.79396772E-09   4.37500002E-03
         102   1.01999901E-02   3.12497199E-04  -8.75000004E-03
         103   1.02999900E-02   1.49999931E-02  -5.99999987E-02
         104   1.03999898E-02   3.74999759E-03   5.62500022E-03
         105   1.04999896E-02   1.06249973E-02  -4.99999989E-03
         106   1.05999894E-02   2.18749838E-03   1.75000001E-02
         107   1.06999893E-02   2.49999836E-02  -3.68749984E-02
         108   1.07999891E-02   3.12499772E-03  -2.62499992E-02
         109   1.08999889E-02  -1.93749927E-02  -4.31249999E-02
         110   1.09999888E-02  -3.12500191E-03  -4.06249985E-02
         111   1.10999886E-02  -4.06250125E-03  -9.37500037E-03
         112   1.11999884E-02  -7.18750339E-03   1.31249996E-02
         113   1.12999883E-02   3.43749719E-03  -1.49999997E-02
         114   1.13999881E-02  -8.43750313E-03  -9.99999978E-03
         115   1.14999879E-02  -1.43749975E-02  -9.99999978E-03
         116   1.15999877E-02  -7.50000356E-03  -5.62499985E-02
         117   1.16999876E-02  -2.18750210E-03   1.31249996E-02
         118   1.17999874E-02   6.24997192E-04  -4.87499982E-02
         119   1.18999872E-02  -1.81249939E-02  -2.56249998E-02
         120   1.19999871E-02  -2.65624858E-02  -2.12500002E-02
         121   1.20999869E-02  -7.18750339E-03  -7.49999983E-03
         122   1.21999867E-02  -2.84374841E-02  -3.93749997E-02
         123   1.22999866E-02  -1.99999921E-02  -5.62500022E-03
         124   1.23999864E-02   2.18749745E-03  -4.12500016E-02
         125   1.24999862E-02   3.74999712E-03   1.56250000E-02
         126   1.25999860E-02  -2.81250197E-03   4.37500002E-03
         127   1.26999859E-02   1.18749961E-02  -1.93750001E-02
         128   1.27999857E-02  -9.68750101E-03  -5.62500022E-03
         129   1.28999855E-02   1.96874887E-02  -4.99999989E-03
         130   1.29999854E-02   1.43749937E-02  -3.87500003E-02
         131   1.30999852E-02   8.43749940E-03  -4.06249985E-02
         132   1.31999850E-02   2.49999785E-03  -9.99999978E-03
         133   1.32999849E-02  -8.75000190E-03  -4.50000018E-02
         134   1.33999847E-02   9.68749821E-03  -3.50000001E-02
         135   1.34999845E-02   1.87499798E-03  -1.49999997E-02
         136   1.35999843E-02   5.62499836E-03  -1.99999996E-02
         137   1.36999842E-02   8.12499970E-03  -4.74999994E-02
         138   1.37999840E-02   1.71874911E-02  -1.75000001E-02
         139   1.38999838E-02  -6.56250212E-03  -3.43750007E-02
         140   1.39999837E-02   4.99999803E-03  -3.06250006E-02
         141   1.40999835E-02  -1.71874948E-02  -2.31250003E-02
         142   1.41999833E-02  -1.62499957E-02  -1.25000002E-02
         143   1.42999832E-02  -2.18750210E-03  -7.12499991E-02
         144   1.43999830E-02  -1.06250010E-02  -5.37500009E-02
         145   1.44999828E-02  -1.62499957E-02  -1.93750001E-02
         146   1.45999826E-02   1.59374923E-02  -5.81250004E-02
         147   1.46999825E-02   8.12499970E-03  -2.31250003E-02
         148   1.47999823E-02  -1.03125013E-02  -2.31250003E-02
         149   1.48999821E-02   4.37499676E-03  -4.06249985E-02
         150   1.49999820E-02   1.56249711E-03   3.74999992E-03
         151   1.50999818E-02   8.43749940E-03  -2.99999993E-02
         152   1.51999816E-02  -4.06250078E-03  -2.50000004E-02
         153   1.52999815E-02  -1.87500124E-03  -9.37500037E-03
         154   1.53999813E-02  -3.75000178E-03  -2.12500002E-02
         155   1.54999811E-02  -1.31249987E-02  -3.37500013E-02
         156   1.55999810E-02  -3.12502321E-04  -3.06250006E-02
         157   1.56999808E-02  -5.93750272E-03  -2.99999993E-02
         158   1.57999806E-02   5.31249726E-03  -1.37499999E-02
         159   1.58999804E-02   7.49999937E-03  -9.99999978E-03
         160   1.59999803E-02  -4.06250125E-03  -4.06249985E-02
         161   1.60999801E-02  -1.40624978E-02  -7.49999983E-03
         162   1.61999799E-02  -9.37500224E-03  -5.68750016E-02
         163   1.62999798E-02   1.46874934E-02  -2.93749999E-02
         164   1.63999796E-02   1.84374899E-02  -4.62500006E-02
         165   1.64999794E-02  -1.24999983E-02  -4.43749987E-02
         166   1.65999793E-02   4.06249659E-03  -3.43750007E-02
         167   1.66999791E-02   1.56249711E-03  -2.06250008E-02
         168   1.67999789E-02  -5.62500255E-03  -4.37499993E-02
         169   1.68999787E-02   6.87499810E-03  -1.18749999E-02
         170   1.69999786E-02   1.68749914E-02  -2.50000004E-02
         171   1.70999784E-02  -1.12499995E-02  -1.25000002E-02
         172   1.71999782E-02  -8.43750313E-03  -1.37499999E-02
         173   1.72999781E-02  -1.18749999E-02  -5.06250001E-02
         174   1.73999779E-02  -1.18749999E-02  -6.25000009E-03
         175   1.74999777E-02  -1.43749975E-02  -5.24999984E-02
         176   1.75999776E-02   1.03124967E-02  -5.06250001E-02
         177   1.76999774E-02   1.56249804E-03  -4.06249985E-02
         178   1.77999772E-02   9.68749821E-03  -7.06249997E-02
         179   1.78999770E-02   1.53124928E-02  -3.93749997E-02
         180   1.79999769E-02  -1.78124942E-02  -4.25000004E-02
         181   1.80999767E-02   7.18749827E-03  -3.81250009E-02
         182   1.81999765E-02  -1.06250010E-02  -3.62499990E-02
         183   1.82999764E-02  -1.06250010E-02  -2.56249998E-02
         184   1.83999762E-02  -3.43750184E-03  -6.62499964E-02
         185   1.84999760E-02  -1.03125013E-02  -3.50000001E-02
         186   1.85999759E-02  -9.68750194E-03  -2.62499992E-02
         187   1.86999757E-02  -1.03125013E-02  -2.93749999E-02
         188   1.87999755E-02  -2.15624906E-02  -7.37499967E-02
         189   1.88999753E-02  -9.06250253E-03  -2.81249993E-02
         190   1.89999752E-02  -6.25000289E-03  -6.49999976E-02
         191   1.90999750E-02  -2.49999873E-02  -8.18749964E-02
         192   1.91999748E-02  -2.93749832E-02  -5.12499996E-02
         193   1.92999747E-02   3.12497665E-04  -7.18749985E-02
         194   1.93999745E-02   6.87499903E-03  -5.18749990E-02
         195   1.94999743E-02  -2.18749903E-02  -6.06250018E-02
         196   1.95999742E-02  -1.78124942E-02  -6.68750033E-02
         197   1.96999740E-02  -1.93749927E-02  -1.93750001E-02
         198   1.97999738E-02  -2.18750210E-03  -1.12500004E-02
         199   1.98999736E-02   8.43749940E-03  -2.50000004E-02
         200   1.99999735E-02   5.31249819E-03   4.37500002E-03
         201   2.00999733E-02  -1.25000137E-03  -4.74999994E-02
         202   2.01999731E-02  -5.31250238E-03  -4.93750013E-02
         203   2.02999730E-02  -1.25000230E-03  -1.93750001E-02
         204   2.03999728E-02  -1.40624978E-02  -1.81249995E-02
         205   2.04999726E-02   8.12499877E-03  -3.87500003E-02
         206   2.05999725E-02   2.49999692E-03  -3.37500013E-02
         207   2.06999723E-02  -4.06250171E-03  -3.06250006E-02
         208   2.07999721E-02   2.93749794E-02  -1.12500004E-02
         209   2.08999719E-02   1.43749937E-02  -4.74999994E-02
         210   2.09999718E-02   8.74999911E-03  -3.18749994E-02
         211   2.10999716E-02  -1.00000016E-02  -5.99999987E-02
         212   2.11999714E-02   2.84374803E-02  -7.12499991E-02
         213   2.12999713E-02   3.74999759E-03  -5.56249991E-02
         214   2.13999711E-02  -3.12500098E-03  -4.06249985E-02
         215   2.14999709E-02  -1.43749975E-02  -4.31249999E-02
         216   2.15999708E-02  -9.37501842E-04  -3.31249982E-02
         217   2.16999706E-02   1.87499751E-03  -3.62499990E-02
         218   2.17999704E-02  -3.75000131E-03  -5.18749990E-02
         219   2.18999702E-02  -3.75000131E-03  -4.37499993E-02
         220   2.19999701E-02   6.24998589E-04  -4.62500006E-02
         221   2.20999699E-02   1.24999858E-03  -5.43750003E-02
         222   2.21999697E-02  -9.37501376E-04  -1.37499999E-02
         223   2.22999696E-02  -2.18750164E-03  -4.74999994E-02
         224   2.23999694E-02   1.87499751E-03  -4.81249988E-02
         225   2.24999692E-02  -3.43750231E-03  -4.74999994E-02
         226   2.25999691E-02  -4.06250171E-03  -6.37499988E-02
         227   2.26999689E-02  -8.43750313E-03  -2.12500002E-02
         228   2.27999687E-02   8.74999817E-03  -4.37499993E-02
         229   2.28999685E-02   1.15624964E-02  -3.43750007E-02
         230   2.29999684E-02  -1.00000007E-02  -5.12499996E-02
         231   2.30999682E-02   1.03124976E-02  -5.37500009E-02
         232   2.31999680E-02  -2.18750117E-03  -7.12499991E-02
         233   2.32999679E-02  -1.03125013E-02  -4.81249988E-02
         234   2.33999677E-02  -6.87500322E-03  -4.74999994E-02
         235   2.34999675E-02   7.81249860E-03  -5.75000010E-02
         236   2.35999674E-02   4.06249752E-03  -5.87499999E-02
         237   2.36999672E-02  -2.49999873E-02  -7.50000030E-02
         238   2.37999670E-02   4.68749739E-03  -5.43750003E-02
         239   2.38999669E-02   1.87499751E-03  -6.25000000E-02
         240   2.39999667E-02  -1.40624978E-02  -5.49999997E-02
         241   2.40999665E-02   1.68749914E-02  -6.31249994E-02
         242   2.41999663E-02   1.49999931E-02  -1.43750003E-02
         243   2.42999662E-02   1.81249902E-02  -5.12499996E-02
         244   2.43999660E-02   1.06249973E-02  -4.74999994E-02
         245   2.44999658E-02  -1.34374984E-02  -4.06249985E-02
         246   2.45999657E-02  -5.00000222E-03  -5.00000007E-02
         247   2.46999655E-02  -3.12502787E-04  -7.37499967E-02
         248   2.47999653E-02   1.46874934E-02  -2.49999994E-03
         249   2.48999652E-02   2.59374827E-02  -5.93749993E-02
         250   2.49999650E-02   6.56249886E-03  -7.43750036E-02
         251   2.50999648E-02   1.24999955E-02  -2.99999993E-02
         252   2.51999646E-02  -9.37501376E-04  -5.56249991E-02
         253   2.52999645E-02  -1.24999983E-02  -6.31249994E-02
         254   2.53999643E-02  -1.59374960E-02  -4.31249999E-02
         255   2.54999641E-02   6.87499810E-03  -3.06250006E-02
         256   2.55999640E-02  -1.56249963E-02  -4.25000004E-02
         257   2.56999638E-02  -2.06249915E-02  -2.25000009E-02
         258   2.57999636E-02  -5.93750272E-03  -4.68750000E-02
         259   2.58999635E-02  -3.75000178E-03  -6.93750009E-02
         260   2.59999633E-02  -2.32830644E-09  -5.00000007E-02
         261   2.60999631E-02   7.49999844E-03  -4.31249999E-02
         262   2.61999629E-02   4.37499657E-02  -7.31249973E-02
         263   2.62999628E-02   1.78124905E-02  -4.62500006E-02
         264   2.63999626E-02  -4.37500095E-03  -7.24999979E-02
         265   2.64999624E-02  -1.15625001E-02  -3.12500000E-02
         266   2.65999623E-02   5.93749853E-03  -7.87499994E-02
         267   2.66999621E-02   3.28124762E-02  -4.87499982E-02
         268   2.67999619E-02   2.24999860E-02  -5.68750016E-02
         269   2.68999618E-02   1.12499967E-02  -5.12499996E-02
         270   2.69999616E-02   3.43749812E-03  -4.74999994E-02
         271   2.70999614E-02   1.74999908E-02  -4.12500016E-02
         272   2.71999612E-02  -6.87500229E-03  -7.00000003E-02
         273   2.72999611E-02   1.03124976E-02  -5.18749990E-02
         274   2.73999609E-02   1.93749890E-02  -3.99999991E-02
         275   2.74999607E-02   2.43749842E-02  -7.87499994E-02
         276   2.75999606E-02  -2.15624906E-02  -5.75000010E-02
         277   2.76999604E-02  -2.12499909E-02  -4.81249988E-02
         278   2.77999602E-02  -1.68749951E-02  -1.87500007E-02
         279   2.78999601E-02  -1.12500004E-02  -5.75000010E-02
         280   2.79999599E-02   9.99999698E-03  -6.06250018E-02
         281   2.80999597E-02   2.49999785E-03  -5.68750016E-02
         282   2.81999595E-02   1.87499896E-02  -2.93749999E-02
         283   2.82999594E-02  -3.12500098E-03  -4.93750013E-02
         284   2.83999592E-02  -1.15625001E-02  -7.62500018E-02
         285   2.84999590E-02  -9.06250253E-03  -7.00000003E-02
         286   2.85999589E-02  -1.03125013E-02  -3.68749984E-02
         287   2.86999587E-02   2.81249732E-03  -4.87499982E-02
         288   2.87999585E-02  -1.15625001E-02  -4.06249985E-02
         289   2.88999584E-02  -1.15625001E-02  -5.87499999E-02
         290   2.89999582E-02   1.56249758E-03  -4.18750010E-02
         291   2.90999580E-02   9.99999791E-03  -3.87500003E-02
         292   2.91999578E-02  -6.25000196E-03  -6.25000000E-02
         293   2.92999577E-02   1.56249804E-03  -4.87499982E-02
         294   2.93999575E-02  -1.12499995E-02  -3.93749997E-02
         295   2.94999573E-02  -1.53124966E-02  -4.43749987E-02
         296   2.95999572E-02  -1.06250010E-02  -5.12499996E-02
         297   2.96999570E-02  -1.46874972E-02  -7.62500018E-02
         298   2.97999568E-02   9.37497651E-04  -7.37499967E-02
         299   2.98999567E-02  -1.00000016E-02  -5.99999987E-02
         300   2.99999565E-02  -7.18750339E-03  -4.31249999E-02
         301   3.00999563E-02   5.62499790E-03  -5.56249991E-02
         302   3.01999561E-02   1.56249804E-03  -4.74999994E-02
         303   3.02999560E-02  -1.62499957E-02  -9.18750018E-02
         304   3.03999558E-02  -9.37500224E-03  -5.62499985E-02
         305   3.04999556E-02  -1.06250010E-02  -3.62499990E-02
         306   3.05999555E-02  -1.28124980E-02   2.49999994E-03
         307   3.06999553E-02   6.87499857E-03  -4.56250012E-02
         308   3.07999551E-02   9.68749821E-03  -2.87500005E-02
         309   3.08999550E-02   1.49999931E-02  -5.12499996E-02
         310   3.09999548E-02  -1.25000183E-03  -5.81250004E-02
         311   3.10999546E-02  -1.34374974E-02  -4.81249988E-02
         312   3.11999545E-02   1.65624917E-02  -6.87500015E-02
         313   3.12999561E-02   1.15624964E-02  -4.18750010E-02
         314   3.13999578E-02  -1.65624954E-02  -5.43750003E-02
         315   3.14999595E-02  -1.06250010E-02  -6.49999976E-02
         316   3.15999612E-02  -1.40624978E-02  -9.31250006E-02
         317   3.16999629E-02   4.06249659E-03  -5.93749993E-02
         318   3.17999646E-02  -1.06250010E-02  -6.56249970E-02
         319   3.18999663E-02   1.56249925E-02  -8.37500021E-02
         320   3.19999680E-02   2.49999785E-03  -9.06250030E-02
         321   3.20999697E-02   2.09374875E-02  -7.24999979E-02
         322   3.21999714E-02   2.59374827E-02  -7.87499994E-02
         323   3.22999731E-02  -2.50000111E-03  -9.18750018E-02
         324   3.23999748E-02   3.43749765E-03  -6.93750009E-02
         325   3.24999765E-02   3.12498130E-04  -8.68749991E-02
         326   3.25999781E-02  -1.71874948E-02  -6.18750006E-02
         327   3.26999798E-02   1.56249758E-03  -7.18749985E-02
         328   3.27999815E-02  -2.50000157E-03  -6.81250021E-02
         329   3.28999832E-02  -6.25001383E-04  -5.56249991E-02
         330   3.29999849E-02  -9.37501376E-04  -3.81250009E-02
         331   3.30999866E-02  -1.06250001E-02  -2.99999993E-02
         332   3.31999883E-02  -5.00000129E-03  -4.50000018E-02
