          0.00000000          0.00000000
         75.00000000          0.01000339
        150.00000000      27595.98242188
        225.00000000          0.52080089
        300.00000000          0.00001570
        375.00000000          1.42989302
        450.00000000      27074.29687500
        525.00000000          0.48707891
        600.00000000          0.00000001
        675.00000000          0.68211347
        750.00000000      23570.91015625
        825.00000000          5.93906879
        900.00000000          0.00011910
        975.00000000          8.01164913
       1050.00000000      22265.84375000
       1125.00000000          1.86111271
       1200.00000000          0.00000011
       1275.00000000          1.71522236
       1350.00000000      16877.98046875
       1425.00000000         12.60650349
       1500.00000000          0.00023217
       1575.00000000         14.53407001
       1650.00000000      15351.49414062
       1725.00000000          3.04933119
       1800.00000000          0.00000037
       1875.00000000          2.18834496
       1950.00000000      10131.37695312
       2025.00000000         15.19136715
       2100.00000000          0.00026777
       2175.00000000         16.16164017
       2250.00000000       8873.64257812
       2325.00000000          3.23314214
       2400.00000000          0.00000065
       2475.00000000          1.88230813
       2550.00000000       5098.16015625
       2625.00000000         12.77627754
       2700.00000000          0.00021933
       2775.00000000         12.86671257
       2850.00000000       4300.29199219
       2925.00000000          2.50154424
       3000.00000000          0.00000071
       3075.00000000          1.20013416
       3150.00000000       2150.54882812
       3225.00000000          8.09521961
       3300.00000000          0.00013637
       3375.00000000          7.80726910
       3450.00000000       1747.21655273
       3525.00000000          1.48775899
       3600.00000000          0.00000055
       3675.00000000          0.59226441
       3750.00000000        760.43731689
       3825.00000000          4.00930834
       3900.00000000          0.00006600
       3975.00000000          3.72623563
       4050.00000000        595.18017578
       4125.00000000          0.69892263
       4200.00000000          0.00000033
       4275.00000000          0.23158127
       4350.00000000        225.39544678
       4425.00000000          1.58446610
       4500.00000000          0.00002559
       4575.00000000          1.42449951
       4650.00000000        169.98483276
       4725.00000000          0.26356274
       4800.00000000          0.00000015
       4875.00000000          0.07275280
       4950.00000000         56.00007629
       5025.00000000          0.50604331
       5100.00000000          0.00000806
       5175.00000000          0.44117975
       5250.00000000         40.70434570
       5325.00000000          0.08061414
       5400.00000000          0.00000005
       5475.00000000          0.01853019
       5550.00000000         11.66221714
       5625.00000000          0.13171832
       5700.00000000          0.00000206
       5775.00000000          0.11154737
       5850.00000000          8.17219734
       5925.00000000          0.02013823
       6000.00000000          0.00000002
       6075.00000000          0.00384916
       6150.00000000          2.03568816
       6225.00000000          0.02810221
       6300.00000000          0.00000043
       6375.00000000          0.02314718
       6450.00000000          1.37564266
       6525.00000000          0.00412989
       6600.00000000          0.00000000
       6675.00000000          0.00065481
       6750.00000000          0.29782858
       6825.00000000          0.00493602
       6900.00000000          0.00000007
       6975.00000000          0.00395795
       7050.00000000          0.19415736
       7125.00000000          0.00069775
       7200.00000000          0.00000000
       7275.00000000          0.00009149
       7350.00000000          0.03652050
       7425.00000000          0.00071585
       7500.00000000          0.00000001
       7575.00000000          0.00055925
       7650.00000000          0.02297721
       7725.00000000          0.00009737
       7800.00000000          0.00000000
       7875.00000000          0.00001052
       7950.00000000          0.00375344
       8025.00000000          0.00008593
       8100.00000000          0.00000000
       8175.00000000          0.00006546
       8250.00000000          0.00227964
       8325.00000000          0.00001126
       8400.00000000          0.00000000
       8475.00000000          0.00000099
       8550.00000000          0.00032324
       8625.00000000          0.00000857
       8700.00000000          0.00000000
       8775.00000000          0.00000636
       8850.00000000          0.00018966
       8925.00000000          0.00000108
       9000.00000000          0.00000000
       9075.00000000          0.00000008
       9150.00000000          0.00002335
       9225.00000000          0.00000071
       9300.00000000          0.00000000
       9375.00000000          0.00000051
       9450.00000000          0.00001322
       9525.00000000          0.00000009
       9600.00000000          0.00000000
       9675.00000000          0.00000001
       9750.00000000          0.00000141
       9825.00000000          0.00000005
       9900.00000000          0.00000000
       9975.00000000          0.00000003
      10050.00000000          0.00000077
      10125.00000000          0.00000001
      10200.00000000          0.00000000
      10275.00000000          0.00000000
      10350.00000000          0.00000007
      10425.00000000          0.00000000
      10500.00000000          0.00000000
      10575.00000000          0.00000000
      10650.00000000          0.00000004
      10725.00000000          0.00000000
      10800.00000000          0.00000000
      10875.00000000          0.00000000
      10950.00000000          0.00000000
      11025.00000000          0.00000000
      11100.00000000          0.00000000
      11175.00000000          0.00000000
      11250.00000000          0.00000000
      11325.00000000          0.00000000
      11400.00000000          0.00000000
      11475.00000000          0.00000000
      11550.00000000          0.00000000
      11625.00000000          0.00000000
      11700.00000000          0.00000000
      11775.00000000          0.00000000
      11850.00000000          0.00000000
      11925.00000000          0.00000000
      12000.00000000          0.00000000
      12075.00000000          0.00000000
      12150.00000000          0.00000000
      12225.00000000          0.00000000
      12300.00000000          0.00000000
      12375.00000000          0.00000000
      12450.00000000          0.00000000
      12525.00000000          0.00000000
      12600.00000000          0.00000000
      12675.00000000          0.00000000
      12750.00000000          0.00000000
      12825.00000000          0.00000000
      12900.00000000          0.00000000
      12975.00000000          0.00000000
      13050.00000000          0.00000000
      13125.00000000          0.00000000
      13200.00000000          0.00000000
      13275.00000000          0.00000000
      13350.00000000          0.00000000
      13425.00000000          0.00000000
      13500.00000000          0.00000000
      13575.00000000          0.00000000
      13650.00000000          0.00000000
      13725.00000000          0.00000000
      13800.00000000          0.00000000
      13875.00000000          0.00000000
      13950.00000000          0.00000000
      14025.00000000          0.00000000
      14100.00000000          0.00000000
      14175.00000000          0.00000000
      14250.00000000          0.00000000
      14325.00000000          0.00000000
      14400.00000000          0.00000000
      14475.00000000          0.00000000
      14550.00000000          0.00000000
      14625.00000000          0.00000000
      14700.00000000          0.00000000
      14775.00000000          0.00000000
      14850.00000000          0.00000000
      14925.00000000          0.00000000
      15000.00000000          0.00000000
      15075.00000000          0.00000000
      15150.00000000          0.00000000
      15225.00000000          0.00000000
      15300.00000000          0.00000000
      15375.00000000          0.00000000
      15450.00000000          0.00000000
      15525.00000000          0.00000000
      15600.00000000          0.00000000
      15675.00000000          0.00000000
      15750.00000000          0.00000000
      15825.00000000          0.00000000
      15900.00000000          0.00000000
      15975.00000000          0.00000000
      16050.00000000          0.00000000
      16125.00000000          0.00000000
      16200.00000000          0.00000000
      16275.00000000          0.00000000
      16350.00000000          0.00000000
      16425.00000000          0.00000000
      16500.00000000          0.00000000
      16575.00000000          0.00000000
      16650.00000000          0.00000000
      16725.00000000          0.00000000
      16800.00000000          0.00000000
      16875.00000000          0.00000000
      16950.00000000          0.00000000
      17025.00000000          0.00000000
      17100.00000000          0.00000000
      17175.00000000          0.00000000
      17250.00000000          0.00000000
      17325.00000000          0.00000000
      17400.00000000          0.00000000
      17475.00000000          0.00000000
      17550.00000000          0.00000000
      17625.00000000          0.00000000
      17700.00000000          0.00000000
      17775.00000000          0.00000000
      17850.00000000          0.00000000
      17925.00000000          0.00000000
      18000.00000000          0.00000000
      18075.00000000          0.00000000
      18150.00000000          0.00000000
      18225.00000000          0.00000000
      18300.00000000          0.00000000
      18375.00000000          0.00000000
      18450.00000000          0.00000000
      18525.00000000          0.00000000
      18600.00000000          0.00000000
      18675.00000000          0.00000000
      18750.00000000          0.00000000
      18825.00000000          0.00000000
      18900.00000000          0.00000000
      18975.00000000          0.00000000
      19050.00000000          0.00000000
      19125.00000000          0.00000000
      19200.00000000          0.00000000
      19275.00000000          0.00000000
      19350.00000000          0.00000000
      19425.00000000          0.00000000
      19500.00000000          0.00000000
      19575.00000000          0.00000000
      19650.00000000          0.00000000
      19725.00000000          0.00000000
      19800.00000000          0.00000000
      19875.00000000          0.00000000
      19950.00000000          0.00000000
      20025.00000000          0.00000000
      20100.00000000          0.00000000
      20175.00000000          0.00000000
      20250.00000000          0.00000000
      20325.00000000          0.00000000
      20400.00000000          0.00000000
      20475.00000000          0.00000000
      20550.00000000          0.00000000
      20625.00000000          0.00000000
      20700.00000000          0.00000000
      20775.00000000          0.00000000
      20850.00000000          0.00000000
      20925.00000000          0.00000000
      21000.00000000          0.00000000
      21075.00000000          0.00000000
      21150.00000000          0.00000000
      21225.00000000          0.00000000
      21300.00000000          0.00000000
      21375.00000000          0.00000000
      21450.00000000          0.00000000
      21525.00000000          0.00000000
      21600.00000000          0.00000000
      21675.00000000          0.00000000
      21750.00000000          0.00000000
      21825.00000000          0.00000000
      21900.00000000          0.00000000
      21975.00000000          0.00000000
      22050.00000000          0.00000000
      22125.00000000          0.00000000
      22200.00000000          0.00000000
      22275.00000000          0.00000000
      22350.00000000          0.00000000
      22425.00000000          0.00000000
      22500.00000000          0.00000000
      22575.00000000          0.00000000
      22650.00000000          0.00000000
      22725.00000000          0.00000000
      22800.00000000          0.00000000
      22875.00000000          0.00000000
      22950.00000000          0.00000000
      23025.00000000          0.00000000
      23100.00000000          0.00000000
      23175.00000000          0.00000000
      23250.00000000          0.00000000
      23325.00000000          0.00000000
      23400.00000000          0.00000000
      23475.00000000          0.00000000
      23550.00000000          0.00000000
      23625.00000000          0.00000000
      23700.00000000          0.00000000
      23775.00000000          0.00000000
      23850.00000000          0.00000000
      23925.00000000          0.00000000
      24000.00000000          0.00000000
      24075.00000000          0.00000000
      24150.00000000          0.00000000
      24225.00000000          0.00000000
      24300.00000000          0.00000000
      24375.00000000          0.00000000
      24450.00000000          0.00000000
      24525.00000000          0.00000000
      24600.00000000          0.00000000
      24675.00000000          0.00000000
      24750.00000000          0.00000000
      24825.00000000          0.00000000
      24900.00000000          0.00000000
      24975.00000000          0.00000000
      25050.00000000          0.00000000
      25125.00000000          0.00000000
      25200.00000000          0.00000000
      25275.00000000          0.00000000
      25350.00000000          0.00000000
      25425.00000000          0.00000000
      25500.00000000          0.00000000
      25575.00000000          0.00000000
      25650.00000000          0.00000000
      25725.00000000          0.00000000
      25800.00000000          0.00000000
      25875.00000000          0.00000000
      25950.00000000          0.00000000
      26025.00000000          0.00000000
      26100.00000000          0.00000000
      26175.00000000          0.00000000
      26250.00000000          0.00000000
      26325.00000000          0.00000000
      26400.00000000          0.00000000
      26475.00000000          0.00000000
      26550.00000000          0.00000000
      26625.00000000          0.00000000
      26700.00000000          0.00000000
      26775.00000000          0.00000000
      26850.00000000          0.00000000
      26925.00000000          0.00000000
      27000.00000000          0.00000000
      27075.00000000          0.00000000
      27150.00000000          0.00000000
      27225.00000000          0.00000000
      27300.00000000          0.00000000
      27375.00000000          0.00000000
      27450.00000000          0.00000000
      27525.00000000          0.00000000
      27600.00000000          0.00000000
      27675.00000000          0.00000000
      27750.00000000          0.00000000
      27825.00000000          0.00000000
      27900.00000000          0.00000000
      27975.00000000          0.00000000
      28050.00000000          0.00000000
      28125.00000000          0.00000000
      28200.00000000          0.00000000
      28275.00000000          0.00000000
      28350.00000000          0.00000000
      28425.00000000          0.00000000
      28500.00000000          0.00000000
      28575.00000000          0.00000000
      28650.00000000          0.00000000
      28725.00000000          0.00000000
      28800.00000000          0.00000000
      28875.00000000          0.00000000
      28950.00000000          0.00000000
      29025.00000000          0.00000000
      29100.00000000          0.00000000
      29175.00000000          0.00000000
      29250.00000000          0.00000000
      29325.00000000          0.00000000
      29400.00000000          0.00000000
      29475.00000000          0.00000000
      29550.00000000          0.00000000
      29625.00000000          0.00000000
      29700.00000000          0.00000000
      29775.00000000          0.00000000
      29850.00000000          0.00000000
      29925.00000000          0.00000000
      30000.00000000          0.00000000
      30075.00000000          0.00000000
      30150.00000000          0.00000000
      30225.00000000          0.00000000
      30300.00000000          0.00000000
      30375.00000000          0.00000000
      30450.00000000          0.00000000
      30525.00000000          0.00000000
      30600.00000000          0.00000000
      30675.00000000          0.00000000
