  0.12500000000000000        2.9886262934348848        5.2335478463123701E-005
  0.25000000000000000        2.9886776644082902        5.0472928855446416E-005
  0.37500000000000000        2.9886928732389570       -1.6629520642974310E-005
  0.50000000000000000        2.9886400078467745       -4.0649565143852746E-005
  0.62500000000000000        2.9885731585195163        7.2635261974758494E-005
  0.75000000000000000        2.9887666665037020        8.0755805916174895E-005
  0.87500000000000000        2.9886887647188938       -2.0257765544773769E-005
   1.0000000000000000        2.9886752609748370        2.1196633700619555E-005
   1.1250000000000000        2.9887073886794040       -2.7235468426219874E-005
   1.2500000000000000        2.9885842535893321        399.99999308725103     
   1.3750000000000000        2.9885746969669422       -2.1491479825884163E-005
   1.5000000000000000        2.9886260033797609        1.5521990364559895E-004
   1.6250000000000000        2.9887587151652175        3.2602077453475170E-005
   1.7500000000000000        2.9885907468513975        1.7134495895692262E-005
   1.8750000000000000        2.9886479208497807        3.7847056633109523E-005
   2.0000000000000000        202.98869142839638        3.0204946964295949E-004
   2.1250000000000000        2.9887742287207217        2.2256825340496310E-005
   2.2500000000000000        2.9887610994642211        3.6268119292932729E-005
   2.3750000000000000        2.9887473077816327       -5.7719392999862768E-006
   2.5000000000000000        2.9886635626344074        8.6654204562924353E-005
   2.6250000000000000        2.9887481792225499        2.8300291601134112E-005
   2.7500000000000000        2.9887446582369996       -3.7010645789170335E-006
   2.8750000000000000        2.9886899602241961        2.6466714769343424E-005
   3.0000000000000000        2.9886632221976099       -2.1715014492250131E-005
   3.1250000000000000        2.9886834564566551        1.4974975276089232E-004
   3.2500000000000000        2.9888099713645246        5.4957981673198137E-005
   3.3750000000000000        2.9887611188114627       -2.1965712355493760E-005
   3.5000000000000000        2.9886909061636175        4.6286642623969849E-005
   3.6250000000000000        2.9887449591322057       -2.8319478403462808E-005
   3.7500000000000000        2.9886735727713498        5.8284057787435332E-005
   3.8750000000000000        2.9887081574852083        6.0210940340267385E-005
   4.0000000000000000        2.9887236877045487        8.4422538778100909E-005
   4.1250000000000000        2.9888481760260155       -2.6077114651296664E-005
   4.2500000000000000        2.9887243709546398       -2.6395825989247642E-006
   4.3750000000000000        2.9886444359956261       -1.9167056659388242E-005
   4.5000000000000000        2.9887497670822780        7.4143919449328981E-005
