           1           1          -1   5.00000000    
           0           0          -2   5.00000000    
          -1           1          -3   5.00000000    
           0           0           1   5.00000000    
           1           1          -3   5.00000000    
           2           2          -1   5.00000000    
          -2           0          -4   5.00000000    
           2           0          -2   5.00000000    
           2           1          -1   5.00000000    
          -1           2          -3   5.00000000    
          -1           0          -4   5.00000000    
           0           2           0   5.00000000    
          -1           2           1   5.00000000    
          -2           1           1   5.00000000    
           3           0          -1   5.00000000    
           0          -1           2   5.00000000    
          -2           1           1   5.00000000    
           1          -1           1   5.00000000    
          -1           3          -4   5.00000000    
          -1          -1          -1   10.0990200    
          -3          -1          -4   10.0990200    
          -3           2           1   10.0990200    
          -1          -2           0   10.0990200    
           0          -3           1   10.0990200    
          -1           0           1   10.0990200    
          -3           0           0   10.0990200    
          -4          -1          -1   10.0990200    
          -3          -1          -5   10.0990200    
          -1          -1           3   10.0990200    
           2           0           1   10.0990200    
           0           3           2   10.0990200    
          -3           1          -5   10.0990200    
          -3           0           2   10.0990200    
          -4          -2          -3   10.0990200    
          -2           3          -3   10.0990200    
           1          -3           2   10.0990200    
          -1           4          -5   10.0990200    
           4          -1          -2   10.0990200    
           3           1           1   10.0990200    
           2           3          -1   10.0990200    
           5          -2          -1   10.0990200    
          -2          -2          -3   10.0990200    
           3          -2          -2   10.0990200    
           4           1          -1   10.0990200    
           5           0           0   10.0990200    
           2           0           0   10.0990200    
           0          -3          -1   10.0990200    
          -3           2          -3   10.0990200    
          -4           2          -5   10.0990200    
           6          -3           0   10.0990200    
          -5          -2          -4   10.0990200    
           0          -1          -5   10.0990200    
          -5          -2          -1   10.0990200    
          -5          -1          -5   10.0990200    
           3           4          -1   10.0990200    
          -1           0          -1   10.0990200    
          -3           3           0   10.0990200    
           4           0           1   10.0990200    
           1          -2           2   10.0990200    
          -4           4          -1   10.0990200    
          -5           3          -2   10.0990200    
          -4           3          -5   10.0990200    
          -5           2          -6   10.0990200    
          -6          -2           0   10.0990200    
          -1           2           3   10.0990200    
           0           5          -5   10.0990200    
           1           2           3   10.0990200    
           4           0          -2   10.0990200    
          -2          -1           1   10.0990200    
           0           3           3   10.0990200    
          -6           2          -1   10.0990200    
           5          -1           2   10.0990200    
           0          -4          -2   10.0990200    
          -5           3          -6   10.0990200    
           1          -4          -3   10.0990200    
           6           1          -1   10.0990200    
           6          -1          -2   10.0990200    
           1           0          -6   10.0990200    
           0          -2          -4   10.0990200    
          -6           2          -3   10.0990200    
          -1          -3          -3   10.0990200    
           4           1           2   10.0990200    
           4          -3          -1   10.0990200    
          -4          -1           3   10.0990200    
          -6          -2          -4   10.0990200    
           0          -1           1   10.0990200    
          -6           1          -4   10.0990200    
          -3           2          -2   10.0990200    
          -4           4          -5   10.0990200    
          -5           5          -5   10.0990200    
           0           0           0   10.0990200    
          -4           0           4   10.0990200    
           1          -1           2   10.0990200    
          -5           1           4   10.0990200    
           6           0           2   10.0990200    
           2          -4           3   10.0990200    
           7           0          -2   10.0990200    
          -7           2          -3   10.0990200    
           2           2           4   10.0990200    
           8           0          -2   10.0990200    
           2          -3           4   10.0990200    
          -1           1          -2   10.0990200    
           0          -1          -1   10.0990200    
           5           2          -2   10.0990200    
          -6           1           0   10.0990200    
          -5          -1           1   10.0990200    
           9           0          -1   10.0990200    
           2           3           5   10.0990200    
          -8           3          -2   10.0990200    
           8           1          -1   10.0990200    
           2          -2          -3   10.0990200    
           6           0           0   10.0990200    
           3          -2           4   10.0990200    
           1          -3          -2   10.0990200    
          -5           0           0   10.0990200    
           7          -1          -3   10.0990200    
           7           0           3   10.0990200    
          -4          -3          -4   10.0990200    
           6          -2          -4   10.0990200    
           5          -1          -2   10.0990200    
          -5          -4          -5   10.0990200    
          -7           1           1   10.0990200    
           4           0           0   10.0990200    
          -1           0           0   10.0990200    
          -2          -1           0   10.0990200    
           6           2          -3   10.0990200    
          -8           1           0   10.0990200    
           2          -1          -4   10.0990200    
          -7           0           2   10.0990200    
           1           0           0   10.0990200    
           7           1           4   10.0990200    
           7           1           4   10.0990200    
