         162   8.39506462E-03  -1.86074078    
         163   5.18518826E-03  -1.86074078    
         164   3.70370643E-03  -1.86074078    
         165   3.45679279E-03  -1.86074078    
         166   3.20987916E-03  -1.86074078    
         167   2.96296552E-03  -1.86123455    
         168   9.87656415E-04  -1.86123455    
         169  -1.23456586E-03  -1.86123455    
         170  -4.93825064E-04  -1.86172843    
         171   2.09547579E-09  -1.86172843    
         172   2.09547579E-09  -1.86271608    
         173   2.96296552E-03  -1.86320984    
         174   6.41975645E-03  -1.86320984    
         175   6.17284281E-03  -1.86320984    
         176   4.44444735E-03  -1.86320984    
         177   3.70370643E-03  -1.86370373    
         178   4.19753371E-03  -1.86419749    
         179   6.91358373E-03  -1.86419749    
         180   2.46913824E-03  -1.86518514    
         181   2.46915675E-04  -1.86518514    
         182   3.70370643E-03  -1.86518514    
         183   3.20987916E-03  -1.86518514    
         184   3.95062007E-03  -1.86617279    
         185   4.69136098E-03  -1.86617279    
         186   4.19753371E-03  -1.86716044    
         187   2.22222460E-03  -1.86765432    
         188   2.96296552E-03  -1.86765432    
         189  -7.40738644E-04  -1.86765432    
         190  -1.23456586E-03  -1.86765432    
         191   1.23457005E-03  -1.86864197    
         192  -2.96296133E-03  -1.86864197    
         193  -5.18518407E-03  -1.86864197    
         194  -1.03703653E-02  -1.86864197    
         195  -1.25925839E-02  -1.86913586    
         196  -1.20987576E-02  -1.86913586    
         197  -1.92592535E-02  -1.87012351    
         198  -1.87654253E-02  -1.87012351    
         199  -1.65431984E-02  -1.87012351    
         200  -1.82715971E-02  -1.87012351    
         201  -1.75308548E-02  -1.87111115    
         202  -2.04938240E-02  -1.87111115    
         203  -2.34567933E-02  -1.87209880    
         204  -2.39506215E-02  -1.87209880    
         205  -2.19753087E-02  -1.87209880    
         206  -1.90123394E-02  -1.87308645    
         207  -2.14814804E-02  -1.87308645    
         208  -2.09876522E-02  -1.87308645    
         209  -2.02469099E-02  -1.87308645    
         210  -2.14814804E-02  -1.87308645    
         211  -2.51851920E-02  -1.87358022    
         212  -3.16049568E-02  -1.87407410    
         213  -3.28395180E-02  -1.87407410    
         214  -3.25926058E-02  -1.87456787    
         215  -2.86419895E-02  -1.87456787    
         216  -2.93827318E-02  -1.87456787    
         217  -3.13580446E-02  -1.87506175    
         218  -3.23456936E-02  -1.87506175    
         219  -3.18518691E-02  -1.87506175    
         220  -3.01234741E-02  -1.87506175    
         221  -2.93827318E-02  -1.87555552    
         222  -3.33333425E-02  -1.87604940    
         223  -3.85184996E-02  -1.87604940    
         224  -3.65432017E-02  -1.87654316    
         225  -3.87654118E-02  -1.87654316    
         226  -3.43209915E-02  -1.87654316    
         227  -3.62962894E-02  -1.87703705    
         228  -3.72839384E-02  -1.87753081    
         229  -3.80246751E-02  -1.87753081    
         230  -4.14814465E-02  -1.87753081    
         231  -4.71604280E-02  -1.87802470    
         232  -4.79011647E-02  -1.87901235    
         233  -4.61727791E-02  -1.87901235    
         234  -4.39505689E-02  -1.87901235    
         235  -4.14814465E-02  -1.87950623    
         236  -4.46913056E-02  -1.88000000    
         237  -4.56789546E-02  -1.88000000    
         238  -5.03702872E-02  -1.88000000    
         239  -4.83949892E-02  -1.88000000    
         240  -4.81480770E-02  -1.88000000    
         241  -4.98764627E-02  -1.88049388    
         242  -4.91357259E-02  -1.88049388    
         243  -5.18517606E-02  -1.88049388    
         244  -5.13579361E-02  -1.88049388    
         245  -5.50616197E-02  -1.88049388    
         246  -5.48147075E-02  -1.88148153    
         247  -5.67900054E-02  -1.88197529    
         248  -5.65430932E-02  -1.88197529    
         249  -5.87653033E-02  -1.88197529    
         250  -5.40739708E-02  -1.88197529    
         251  -5.62961809E-02  -1.88246918    
         252  -5.85183911E-02  -1.88246918    
         253  -5.82714789E-02  -1.88246918    
         254  -5.85183911E-02  -1.88246918    
         255  -6.14813417E-02  -1.88246918    
         256  -6.49381131E-02  -1.88246918    
         257  -6.39504641E-02  -1.88246918    
         258  -6.64195865E-02  -1.88246918    
         259  -6.86417967E-02  -1.88246918    
         260  -6.76541477E-02  -1.88296294    
         261  -7.30862170E-02  -1.88395059    
         262  -7.33331293E-02  -1.88395059    
         263  -7.43207783E-02  -1.88395059    
         264  -7.48146027E-02  -1.88395059    
         265  -7.33331293E-02  -1.88395059    
         266  -7.28393048E-02  -1.88444448    
         267  -7.08640069E-02  -1.88444448    
         268  -7.23454803E-02  -1.88444448    
         269  -7.53084272E-02  -1.88444448    
         270  -7.20985681E-02  -1.88444448    
         271  -7.16047436E-02  -1.88493824    
         272  -7.06170946E-02  -1.88543212    
         273  -7.01232702E-02  -1.88543212    
         274  -7.20985681E-02  -1.88543212    
         275  -7.62960762E-02  -1.88543212    
         276  -7.75306374E-02  -1.88592589    
         277  -8.02466720E-02  -1.88592589    
         278  -8.12343210E-02  -1.88592589    
         279  -8.04935843E-02  -1.88592589    
         280  -8.54318291E-02  -1.88592589    
         281  -8.83947760E-02  -1.88592589    
         282  -8.88886005E-02  -1.88592589    
         283  -9.01231617E-02  -1.88592589    
         284  -9.13577229E-02  -1.88592589    
         285  -9.13577229E-02  -1.88592589    
         286  -8.81478637E-02  -1.88592589    
         287  -8.93824250E-02  -1.88592589    
         288  -8.86416882E-02  -1.88592589    
         289  -9.30861086E-02  -1.88592589    
         290  -9.20984596E-02  -1.88592589    
         291  -9.48144943E-02  -1.88641977    
         292  -9.48144943E-02  -1.88691354    
         293 -0.101481125      -1.88691354    
         294 -0.105925545      -1.88691354    
         295 -0.106666282      -1.88691354    
         296 -0.110369965      -1.88740742    
         297 -0.105678633      -1.88740742    
         298 -0.107653931      -1.88790119    
         299 -0.107653931      -1.88790119    
         300 -0.109135404      -1.88790119    
         301 -0.109135404      -1.88839507    
         302 -0.109382316      -1.88839507    
         303 -0.110123053      -1.88839507    
         304 -0.111851439      -1.88839507    
         305 -0.117530420      -1.88839507    
         306 -0.117530420      -1.88839507    
         307 -0.118271157      -1.88839507    
         308 -0.117530420      -1.88839507    
         309 -0.119752631      -1.88839507    
         310 -0.117283508      -1.88938272    
         311 -0.118764982      -1.88938272    
         312 -0.119752631      -1.88938272    
         313 -0.121234104      -1.88938272    
         314 -0.124937788      -1.88938272    
         315 -0.126419261      -1.88938272    
         316 -0.129382208      -1.88938272    
         317 -0.125925437      -1.88938272    
         318 -0.125678524      -1.88938272    
         319 -0.123209402      -1.88938272    
         320 -0.124443963      -1.88938272    
         321 -0.128394559      -1.88938272    
         322 -0.130863681      -1.88938272    
         323 -0.134567365      -1.88987648    
         324 -0.138764873      -1.88987648    
         325 -0.141233996      -1.89037037    
         326 -0.141727820      -1.89086425    
         327 -0.144690767      -1.89086425    
         328 -0.142715469      -1.89086425    
         329 -0.143950030      -1.89086425    
         330 -0.147406802      -1.89086425    
         331 -0.146172240      -1.89086425    
         332 -0.141727820      -1.89086425    
         333 -0.138764873      -1.89135802    
         334 -0.139011785      -1.89185190    
         335 -0.139752522      -1.89185190    
         336 -0.139011785      -1.89185190    
         337 -0.139999434      -1.89185190    
         338 -0.141727820      -1.89185190    
         339 -0.140740171      -1.89185190    
         340 -0.139505610      -1.89185190    
         341 -0.141480908      -1.89185190    
         342 -0.141727820      -1.89185190    
         343 -0.138024136      -1.89185190    
         344 -0.136295751      -1.89234567    
         345 -0.138764873      -1.89283955    
         346 -0.136789575      -1.89283955    
         347 -0.137777224      -1.89283955    
         348 -0.135308102      -1.89283955    
         349 -0.133085892      -1.89283955    
         350 -0.133826628      -1.89333332    
         351 -0.137036487      -1.89333332    
         352 -0.138024136      -1.89333332    
         353 -0.138024136      -1.89333332    
         354 -0.139258698      -1.89333332    
         355 -0.139258698      -1.89333332    
         356 -0.140987083      -1.89333332    
         357 -0.141480908      -1.89333332    
         358 -0.137777224      -1.89333332    
         359 -0.136789575      -1.89333332    
         360 -0.134073541      -1.89333332    
         361 -0.130122945      -1.89333332    
         362 -0.129135296      -1.89333332    
         363 -0.132098243      -1.89333332    
         364 -0.133826628      -1.89382720    
         365 -0.137036487      -1.89382720    
         366 -0.139011785      -1.89382720    
         367 -0.139258698      -1.89382720    
         368 -0.136048838      -1.89382720    
         369 -0.137036487      -1.89382720    
         370 -0.137777224      -1.89382720    
         371 -0.137530312      -1.89382720    
         372 -0.139505610      -1.89432096    
         373 -0.142715469      -1.89432096    
         374 -0.138517961      -1.89432096    
         375 -0.138024136      -1.89432096    
         376 -0.138517961      -1.89432096    
         377 -0.138024136      -1.89432096    
         378 -0.136048838      -1.89432096    
         379 -0.137283400      -1.89432096    
         380 -0.138271049      -1.89481485    
         381 -0.138271049      -1.89481485    
         382 -0.136542663      -1.89530861    
         383 -0.135061190      -1.89530861    
         384 -0.139011785      -1.89530861    
         385 -0.140246347      -1.89530861    
         386 -0.142221645      -1.89530861    
         387 -0.144443855      -1.89530861    
         388 -0.144937679      -1.89530861    
         389 -0.145431504      -1.89530861    
         390 -0.144690767      -1.89530861    
         391 -0.144196942      -1.89530861    
         392 -0.144937679      -1.89530861    
         393 -0.144937679      -1.89530861    
         394 -0.144937679      -1.89530861    
         395 -0.144937679      -1.89530861    
         396 -0.144196942      -1.89530861    
         397 -0.146419153      -1.89580250    
         398 -0.148394451      -1.89580250    
         399 -0.149875924      -1.89580250    
         400 -0.149629012      -1.89580250    
         401 -0.149382100      -1.89580250    
         402 -0.149875924      -1.89580250    
         403 -0.151110485      -1.89580250    
         404 -0.155801818      -1.89580250    
         405 -0.154567257      -1.89580250    
         406 -0.151851222      -1.89580250    
         407 -0.151604310      -1.89580250    
         408 -0.154814169      -1.89580250    
         409 -0.156542554      -1.89580250    
         410 -0.157036379      -1.89580250    
         411 -0.158764765      -1.89580250    
         412 -0.159258589      -1.89580250    
         413 -0.164196834      -1.89580250    
         414 -0.165431395      -1.89629626    
         415 -0.165925220      -1.89679015    
         416 -0.161480799      -1.89679015    
         417 -0.157530203      -1.89679015    
         418 -0.161727712      -1.89728391    
         419 -0.162221536      -1.89728391    
         420 -0.159011677      -1.89728391    
         421 -0.157530203      -1.89728391    
         422 -0.159999326      -1.89777780    
         423 -0.158764765      -1.89777780    
         424 -0.158270940      -1.89777780    
         425 -0.155554906      -1.89777780    
         426 -0.154567257      -1.89777780    
         427 -0.158270940      -1.89827156    
         428 -0.161974624      -1.89876544    
         429 -0.162715361      -1.89876544    
         430 -0.162715361      -1.89876544    
         431 -0.161480799      -1.89876544    
         432 -0.161480799      -1.89876544    
         433 -0.160493150      -1.89925921    
         434 -0.163703009      -1.89925921    
         435 -0.162221536      -1.89925921    
         436 -0.160493150      -1.89925921    
         437 -0.163209185      -1.89925921    
         438 -0.168147430      -1.89925921    
         439 -0.166172132      -1.89925921    
         440 -0.166419044      -1.89925921    
         441 -0.163703009      -1.89975309    
         442 -0.163703009      -1.89975309    
         443 -0.159011677      -1.89975309    
         444 -0.158764765      -1.89975309    
         445 -0.160986975      -1.90024686    
         446 -0.159258589      -1.90024686    
         447 -0.162221536      -1.90024686    
         448 -0.166419044      -1.90123463    
         449 -0.168888167      -1.90123463    
         450 -0.169135079      -1.90172839    
         451 -0.170863464      -1.90172839    
         452 -0.172591850      -1.90172839    
         453 -0.168641254      -1.90172839    
         454 -0.170616552      -1.90172839    
         455 -0.168641254      -1.90172839    
         456 -0.171604201      -1.90172839    
         457 -0.172591850      -1.90172839    
         458 -0.173826411      -1.90222228    
         459 -0.174814060      -1.90222228    
         460 -0.173332587      -1.90222228    
         461 -0.174320236      -1.90222228    
         462 -0.176542446      -1.90222228    
         463 -0.179505393      -1.90222228    
         464 -0.178023919      -1.90222228    
         465 -0.180739954      -1.90222228    
         466 -0.180246130      -1.90222228    
         467 -0.182468340      -1.90222228    
         468 -0.181480691      -1.90222228    
         469 -0.179752305      -1.90222228    
         470 -0.178517744      -1.90271604    
         471 -0.178517744      -1.90271604    
         472 -0.178270832      -1.90320992    
         473 -0.179011568      -1.90320992    
         474 -0.177283183      -1.90370369    
         475 -0.178764656      -1.90370369    
         476 -0.177777007      -1.90370369    
         477 -0.178270832      -1.90370369    
         478 -0.181480691      -1.90370369    
         479 -0.178023919      -1.90370369    
         480 -0.179505393      -1.90419757    
         481 -0.177777007      -1.90419757    
         482 -0.178517744      -1.90419757    
         483 -0.175554797      -1.90419757    
         484 -0.173332587      -1.90469134    
         485 -0.177283183      -1.90469134    
         486 -0.174320236      -1.90469134    
         487 -0.175554797      -1.90469134    
         488 -0.176542446      -1.90469134    
         489 -0.172344938      -1.90518522    
         490 -0.170616552      -1.90518522    
         491 -0.168147430      -1.90518522    
         492 -0.165678307      -1.90518522    
         493 -0.165184483      -1.90518522    
         494 -0.167900518      -1.90518522    
         495 -0.168147430      -1.90518522    
         496 -0.167900518      -1.90518522    
         497 -0.168888167      -1.90518522    
         498 -0.168888167      -1.90518522    
         499 -0.168888167      -1.90518522    
         500 -0.165925220      -1.90518522    
         501 -0.164690658      -1.90518522    
         502 -0.166419044      -1.90518522    
         503 -0.162468448      -1.90567899    
         504 -0.162962273      -1.90567899    
         505 -0.166665956      -1.90567899    
         506 -0.167406693      -1.90567899    
         507 -0.167406693      -1.90567899    
         508 -0.172098026      -1.90567899    
         509 -0.171604201      -1.90567899    
         510 -0.167159781      -1.90567899    
         511 -0.163949922      -1.90617287    
         512 -0.163949922      -1.90617287    
         513 -0.168394342      -1.90617287    
         514 -0.166665956      -1.90617287    
         515 -0.168394342      -1.90666664    
         516 -0.168888167      -1.90666664    
         517 -0.173579499      -1.90666664    
         518 -0.175307885      -1.90666664    
         519 -0.175554797      -1.90666664    
         520 -0.173579499      -1.90666664    
         521 -0.173826411      -1.90666664    
         522 -0.174567148      -1.90666664    
         523 -0.173826411      -1.90666664    
         524 -0.174814060      -1.90666664    
         525 -0.175554797      -1.90666664    
         526 -0.177283183      -1.90666664    
         527 -0.179258481      -1.90666664    
         528 -0.175554797      -1.90666664    
         529 -0.176542446      -1.90666664    
         530 -0.179011568      -1.90666664    
         531 -0.181233779      -1.90666664    
         532 -0.186912760      -1.90666664    
         533 -0.185678199      -1.90666664    
         534 -0.187159672      -1.90716052    
         535 -0.188641146      -1.90716052    
         536 -0.189381883      -1.90765429    
         537 -0.192097917      -1.90765429    
         538 -0.193085566      -1.90765429    
         539 -0.192344829      -1.90765429    
         540 -0.194320127      -1.90765429    
         541 -0.192344829      -1.90765429    
         542 -0.192838654      -1.90765429    
         543 -0.191110268      -1.90765429    
         544 -0.191110268      -1.90765429    
         545 -0.190369532      -1.90765429    
         546 -0.187653497      -1.90765429    
         547 -0.191604093      -1.90765429    
         548 -0.189875707      -1.90765429    
         549 -0.192097917      -1.90765429    
         550 -0.193826303      -1.90765429    
         551 -0.196789250      -1.90765429    
         552 -0.199258372      -1.90765429    
         553 -0.202715144      -1.90765429    
         554 -0.202221319      -1.90765429    
         555 -0.205925003      -1.90765429    
         556 -0.204443529      -1.90765429    
         557 -0.205678090      -1.90765429    
         558 -0.205678090      -1.90765429    
         559 -0.205431178      -1.90765429    
         560 -0.202221319      -1.90765429    
         561 -0.202468231      -1.90913582    
         562 -0.202715144      -1.90913582    
         563 -0.201727495      -1.90913582    
         564 -0.203208968      -1.90864193    
         565 -0.209134862      -1.90913582    
         566 -0.207653388      -1.90913582    
         567 -0.208887950      -1.90962958    
         568 -0.211603984      -1.90962958    
         569 -0.216789141      -1.90962958    
         570 -0.217529878      -1.90962958    
         571 -0.217036054      -1.91012347    
         572 -0.219505176      -1.91012347    
         573 -0.216542229      -1.91012347    
         574 -0.215060756      -1.91012347    
         575 -0.216048405      -1.91012347    
         576 -0.214813843      -1.91012347    
         577 -0.218270615      -1.91012347    
         578 -0.218023703      -1.91012347    
         579 -0.221727386      -1.91061723    
         580 -0.223949596      -1.91061723    
         581 -0.222221211      -1.91061723    
         582 -0.225184157      -1.91061723    
         583 -0.225431070      -1.91160488    
         584 -0.225184157      -1.91160488    
         585 -0.225924894      -1.91160488    
         586 -0.225184157      -1.91209877    
         587 -0.224690333      -1.91209877    
         588 -0.227653280      -1.91259265    
         589 -0.224937245      -1.91259265    
         590 -0.225431070      -1.91259265    
         591 -0.222715035      -1.91259265    
         592 -0.220986649      -1.91308641    
         593 -0.220492825      -1.91308641    
         594 -0.217282966      -1.91308641    
         595 -0.218270615      -1.91308641    
         596 -0.217776790      -1.91308641    
         597 -0.219999000      -1.91308641    
         598 -0.220492825      -1.91308641    
         599 -0.220986649      -1.91308641    
         600 -0.220492825      -1.91308641    
         601 -0.222715035      -1.91308641    
         602 -0.224196509      -1.91308641    
         603 -0.225677982      -1.91308641    
         604 -0.226171806      -1.91308641    
         605 -0.228394017      -1.91308641    
         606 -0.231356964      -1.91308641    
         607 -0.232344612      -1.91308641    
         608 -0.233332261      -1.91308641    
         609 -0.236789033      -1.91308641    
         610 -0.237776682      -1.91308641    
         611 -0.243208751      -1.91358030    
         612 -0.245430961      -1.91358030    
         613 -0.243949488      -1.91358030    
         614 -0.243949488      -1.91358030    
         615 -0.244937137      -1.91358030    
         616 -0.245924786      -1.91358030    
         617 -0.244196400      -1.91358030    
         618 -0.241480365      -1.91358030    
         619 -0.240245804      -1.91358030    
         620 -0.242221102      -1.91358030    
         621 -0.243208751      -1.91407406    
         622 -0.247159347      -1.91407406    
         623 -0.246171698      -1.91456795    
         624 -0.246418610      -1.91456795    
         625 -0.244443312      -1.91456795    
         626 -0.247900084      -1.91456795    
         627 -0.249134660      -1.91456795    
         628 -0.246665537      -1.91506171    
         629 -0.248393923      -1.91555560    
         630 -0.249875396      -1.91604936    
         631 -0.247900099      -1.91703701    
         632 -0.246912450      -1.91703701    
         633 -0.247159362      -1.91753089    
         634 -0.248887748      -1.91802466    
         635 -0.250122309      -1.91802466    
         636 -0.249134660      -1.91802466    
         637 -0.251109958      -1.91851854    
         638 -0.251603782      -1.91901231    
         639 -0.252838343      -1.91950619    
         640 -0.252591431      -1.91950619    
         641 -0.253579080      -1.91999996    
         642 -0.257776588      -1.91999996    
         643 -0.254813641      -1.91999996    
         644 -0.254319817      -1.91999996    
         645 -0.254566729      -1.91999996    
         646 -0.256542027      -1.91999996    
         647 -0.257282764      -1.91999996    
         648 -0.259998798      -1.92049384    
         649 -0.258517325      -1.92098761    
         650 -0.257282764      -1.92098761    
         651 -0.262714833      -1.92098761    
         652 -0.263208658      -1.92148149    
         653 -0.262714833      -1.92148149    
         654 -0.261480272      -1.92148149    
         655 -0.263702482      -1.92148149    
         656 -0.266665429      -1.92148149    
         657 -0.267406166      -1.92148149    
         658 -0.266171604      -1.92148149    
         659 -0.265430868      -1.92197526    
         660 -0.263455570      -1.92197526    
         661 -0.264443219      -1.92197526    
         662 -0.266665429      -1.92246914    
         663 -0.268146902      -1.92296290    
         664 -0.267899990      -1.92296290    
         665 -0.265924692      -1.92296290    
         666 -0.267899990      -1.92296290    
         667 -0.271109849      -1.92296290    
         668 -0.268887639      -1.92296290    
         669 -0.270862937      -1.92296290    
         670 -0.272097498      -1.92296290    
         671 -0.272097498      -1.92296290    
         672 -0.274813533      -1.92296290    
         673 -0.271603674      -1.92296290    
         674 -0.274072796      -1.92296290    
         675 -0.277529567      -1.92296290    
         676 -0.277282655      -1.92296290    
         677 -0.277282655      -1.92296290    
         678 -0.276048094      -1.92296290    
         679 -0.276295006      -1.92296290    
         680 -0.274566621      -1.92296290    
         681 -0.276295006      -1.92296290    
         682 -0.273332059      -1.92296290    
         683 -0.270616025      -1.92296290    
         684 -0.273332059      -1.92296290    
         685 -0.275801182      -1.92296290    
         686 -0.278270304      -1.92296290    
         687 -0.279257953      -1.92296290    
         688 -0.282961637      -1.92345679    
         689 -0.283208549      -1.92345679    
         690 -0.281973988      -1.92345679    
         691 -0.279998690      -1.92345679    
         692 -0.280739427      -1.92395067    
         693 -0.279257953      -1.92395067    
         694 -0.281973988      -1.92395067    
         695 -0.281233251      -1.92395067    
         696 -0.282220900      -1.92395067    
         697 -0.281727076      -1.92395067    
         698 -0.281973988      -1.92395067    
         699 -0.282220900      -1.92395067    
         700 -0.280492514      -1.92395067    
         701 -0.279751778      -1.92444444    
         702 -0.276788831      -1.92444444    
         703 -0.280245602      -1.92444444    
         704 -0.280245602      -1.92444444    
         705 -0.279011041      -1.92444444    
         706 -0.282467812      -1.92444444    
         707 -0.284443110      -1.92444444    
         708 -0.288640618      -1.92444444    
         709 -0.288887531      -1.92493832    
         710 -0.289381355      -1.92493832    
         711 -0.287406057      -1.92493832    
         712 -0.289628267      -1.92493832    
         713 -0.289628267      -1.92543209    
         714 -0.289628267      -1.92543209    
         715 -0.291109741      -1.92592597    
         716 -0.297282547      -1.92592597    
         717 -0.299751669      -1.92592597    
         718 -0.301233143      -1.92592597    
         719 -0.303702265      -1.92592597    
         720 -0.304196090      -1.92592597    
         721 -0.304689914      -1.92592597    
         722 -0.306418300      -1.92592597    
         723 -0.305183738      -1.92641973    
         724 -0.308393598      -1.92641973    
         725 -0.312097281      -1.92691362    
         726 -0.314566404      -1.92691362    
         727 -0.316788614      -1.92790127    
         728 -0.321973771      -1.92839503    
         729 -0.321726859      -1.92839503    
         730 -0.326912016      -1.92839503    
         731 -0.329381138      -1.92839503    
         732 -0.323949069      -1.92888892    
         733 -0.326418191      -1.92888892    
         734 -0.328393489      -1.92888892    
         735 -0.325430542      -1.92888892    
         736 -0.330368787      -1.92888892    
         737 -0.331109524      -1.92938268    
         738 -0.330121875      -1.92938268    
